filename, score
114.071205_30.685816_270_0, 60
114.226591_30.616313_0_0, 51
114.225547_30.551054_90_0, 28
114.156128_30.627164_270_0, 20
114.173230_30.588884_270_0, 27
114.164898_30.675014_90_0, 35
114.166531_30.699866_0_0, 51
114.142465_30.632495_270_0, 70
114.165865_30.614657_270_0, 55
114.052024_30.646353_0_0, 80
114.227515_30.636809_0_0, 48
114.206651_30.632012_180_0, 40
114.228768_30.595673_90_0, 46
114.140344_30.608937_180_0, 32
113.894230_30.721095_90_0, 80
114.181136_30.618794_90_0, 70
114.116958_30.579693_90_0, 60
114.054689_30.639613_0_0, 55
114.163620_30.573847_180_0, 10
114.177808_30.604927_270_0, 70
114.236450_30.569883_90_0, 42
114.164069_30.639583_90_0, 48
114.237760_30.627174_0_0, 42
114.055124_30.632400_180_0, 50
114.220494_30.562777_0_0, 60
114.142281_30.558652_270_0, 43
114.192857_30.532625_270_0, 10
114.156680_30.677725_180_0, 52
114.215678_30.488064_270_0, 80
114.183987_30.545756_0_0, 10
114.146305_30.676161_180_0, 58
114.085280_30.614932_0_0, 34
114.232940_30.630650_0_0, 80
114.102182_30.626021_270_0, 70
114.127958_30.617136_90_0, 55
114.204636_30.519723_180_0, 27
114.241124_30.682782_0_0, 70
114.172368_30.672841_90_0, 38
114.202661_30.564321_270_0, 46
114.186238_30.602820_180_0, 43
113.997431_30.699916_90_0, 70
114.164593_30.677968_180_0, 46
114.166160_30.560123_180_0, 38
114.165900_30.561872_180_0, 43
114.223158_30.554155_270_0, 30
114.129474_30.586117_90_0, 63
114.189102_30.510687_0_0, 52
114.202404_30.607941_180_0, 51
114.164593_30.647303_90_0, 36
114.139386_30.608897_0_0, 20
114.120788_30.612276_270_0, 52
114.046455_30.614684_0_0, 56
114.184142_30.522036_90_0, 20
114.229135_30.427239_90_0, 40
114.233204_30.448538_180_0, 42
114.176176_30.583458_0_0, 70
114.162208_30.630274_90_0, 43
114.090740_30.619808_0_0, 66
114.040052_30.761001_90_0, 70
113.988772_30.772004_0_0, 49
114.137384_30.639782_270_0, 80
114.073115_30.621596_90_0, 53
114.157448_30.718473_270_0, 42
114.207164_30.566617_270_0, 38
114.240364_30.549820_90_0, 33
114.140679_30.678206_270_0, 80
114.201593_30.639977_270_0, 80
114.146287_30.559015_180_0, 46
114.204405_30.432555_180_0, 10
114.225334_30.483891_0_0, 51
114.044522_30.793437_0_0, 90
114.052053_30.642468_270_0, 80
114.214857_30.422536_0_0, 54
114.204876_30.694409_90_0, 70
114.160930_30.638720_270_0, 70
114.165985_30.560966_270_0, 43
114.195523_30.418857_180_0, 29
114.161534_30.555936_90_0, 10
114.041846_30.721307_270_0, 70
114.183910_30.508579_90_0, 35
114.142650_30.657843_180_0, 33
114.133042_30.624669_90_0, 70
114.139635_30.557319_90_0, 54
114.198245_30.643837_0_0, 60
114.173488_30.537415_90_0, 10
114.199275_30.624838_90_0, 70
114.227461_30.557346_270_0, 26
113.988685_30.749361_180_0, 70
114.238233_30.569587_270_0, 25
114.219054_30.491837_90_0, 49
114.154657_30.675046_270_0, 60
114.184101_30.604917_0_0, 46
114.214070_30.521547_0_0, 48
114.125348_30.608348_90_0, 29
114.222148_30.591970_270_0, 43
114.206116_30.564015_180_0, 10
114.198233_30.423260_0_0, 25
114.188407_30.521913_90_0, 52
114.232001_30.565263_90_0, 20
114.232474_30.655640_180_0, 20
114.202360_30.600518_180_0, 10
114.231291_30.620098_180_0, 56
114.143897_30.549865_180_0, 20
114.213017_30.568424_0_0, 10
114.170560_30.545948_0_0, 29
114.044765_30.800680_0_0, 80
114.166097_30.701650_90_0, 46
114.217698_30.554914_0_0, 60
114.079912_30.629687_0_0, 60
114.189407_30.594166_90_0, 51
114.162766_30.571247_180_0, 29
114.137291_30.638858_0_0, 70
114.213461_30.506213_0_0, 70
114.202445_30.610921_180_0, 42
114.112086_30.677622_0_0, 64
114.184698_30.508105_270_0, 29
114.150522_30.629272_90_0, 53
113.974232_30.711589_270_0, 50
114.233676_30.605777_0_0, 42
114.195303_30.707766_180_0, 90
114.044248_30.819815_270_0, 80
114.082612_30.613277_0_0, 57
114.042577_30.779075_270_0, 70
114.215103_30.521354_90_0, 51
114.092602_30.601367_180_0, 80
114.109504_30.699991_180_0, 57
114.183517_30.683523_270_0, 58
114.241138_30.519733_180_0, 40
114.236199_30.453333_270_0, 41
114.187835_30.575768_270_0, 44
114.154072_30.581429_90_0, 32
114.141339_30.638572_0_0, 45
114.170536_30.621007_180_0, 70
114.215131_30.550896_0_0, 60
114.169360_30.547932_90_0, 22
114.190176_30.528761_180_0, 23
114.151968_30.591035_0_0, 69
114.102818_30.595948_180_0, 60
114.169762_30.547797_270_0, 28
114.159699_30.638919_180_0, 59
114.165256_30.571007_270_0, 0
114.165089_30.664411_180_0, 46
114.041804_30.726730_90_0, 70
114.214366_30.494779_270_0, 60
114.198809_30.565357_180_0, 36
114.065601_30.619113_180_0, 38
114.045561_30.662211_0_0, 80
114.147566_30.636999_0_0, 60
114.164069_30.678718_180_0, 70
114.170561_30.574611_180_0, 41
114.195949_30.705362_180_0, 70
114.229784_30.635560_90_0, 80
114.179406_30.627315_90_0, 70
114.110565_30.680894_180_0, 70
114.157412_30.576155_90_0, 35
114.182575_30.597855_90_0, 48
114.164685_30.576459_270_0, 27
114.103102_30.625908_270_0, 70
114.220324_30.555212_180_0, 41
114.177985_30.536696_180_0, 42
114.109570_30.700013_180_0, 55
114.144121_30.617839_270_0, 41
114.225246_30.427805_270_0, 0
114.239116_30.489178_270_0, 60
114.232409_30.631481_270_0, 61
114.226424_30.527092_270_0, 0
114.028654_30.638922_0_0, 70
114.221771_30.500756_270_0, 43
114.234808_30.565177_180_0, 38
114.194273_30.533234_270_0, 44
114.231009_30.643790_180_0, 65
114.201629_30.564388_270_0, 34
114.163989_30.634377_90_0, 58
114.183399_30.637460_270_0, 48
114.113279_30.664939_0_0, 72
114.129474_30.586117_180_0, 42
114.208094_30.509608_0_0, 53
114.113373_30.663150_270_0, 61
114.231340_30.577481_270_0, 25
114.133367_30.625529_0_0, 53
114.192684_30.607546_90_0, 60
114.114178_30.674693_90_0, 70
114.239086_30.501077_180_0, 37
113.935557_30.719959_0_0, 80
114.226346_30.649628_270_0, 70
114.139861_30.617634_180_0, 60
114.240475_30.681026_0_0, 70
114.213038_30.590322_0_0, 49
114.053918_30.642241_270_0, 31
114.177919_30.666203_180_0, 33
114.121576_30.640137_0_0, 53
114.053951_30.642258_90_0, 33
114.226437_30.486323_90_0, 46
114.171434_30.574407_0_0, 36
114.159870_30.645863_90_0, 62
114.172933_30.626916_270_0, 52
114.240843_30.631945_90_0, 60
114.140690_30.557776_0_0, 45
114.043350_30.672799_270_0, 70
114.179543_30.580860_90_0, 50
114.018494_30.649386_90_0, 80
114.174914_30.663662_90_0, 23
114.206374_30.500884_90_0, 80
114.169166_30.589217_0_0, 33
114.199900_30.424184_180_0, 35
114.083339_30.628435_270_0, 70
114.215486_30.572250_90_0, 37
114.145144_30.638293_270_0, 49
114.167734_30.564308_180_0, 34
114.040679_30.739314_270_0, 80
114.214999_30.532817_270_0, 80
114.200794_30.595349_0_0, 29
114.199391_30.573919_90_0, 40
114.146283_30.677104_180_0, 61
114.133855_30.707763_270_0, 10
114.157065_30.559589_270_0, 48
114.160761_30.535681_180_0, 10
114.129791_30.606376_270_0, 51
114.043988_30.669255_90_0, 70
114.222540_30.615011_0_0, 47
114.067200_30.602483_180_0, 90
114.216673_30.690522_270_0, 80
114.138370_30.604997_180_0, 10
114.206791_30.536654_90_0, 80
114.157394_30.539209_90_0, 39
114.228390_30.636600_180_0, 51
114.218684_30.557621_0_0, 34
114.149119_30.617899_270_0, 25
114.198538_30.730103_90_0, 71
114.134349_30.617220_270_0, 30
114.199114_30.423624_90_0, 37
114.015677_30.664485_180_0, 54
114.222008_30.576307_180_0, 61
114.227176_30.494348_0_0, 43
114.228031_30.514310_180_0, 44
114.207183_30.555100_90_0, 37
114.128727_30.717431_90_0, 56
114.182768_30.589108_180_0, 59
114.239010_30.607230_180_0, 36
114.141748_30.623814_0_0, 33
114.206294_30.535755_270_0, 43
114.055313_30.635133_0_0, 90
114.138724_30.600071_0_0, 48
114.128743_30.705760_180_0, 65
114.229284_30.511043_180_0, 47
114.136875_30.634059_180_0, 52
114.201939_30.534200_90_0, 10
114.202509_30.626318_270_0, 42
114.136326_30.709083_270_0, 65
114.139890_30.667962_0_0, 66
114.199505_30.533983_90_0, 40
114.177984_30.676763_0_0, 52
114.199877_30.514533_270_0, 57
114.192966_30.573583_270_0, 34
114.169794_30.605455_270_0, 20
114.228186_30.437648_180_0, 30
114.154753_30.612708_0_0, 10
114.209708_30.542249_90_0, 20
114.224615_30.488350_270_0, 55
114.152089_30.596174_180_0, 30
114.123593_30.677880_180_0, 51
114.134143_30.608691_180_0, 28
114.215037_30.638762_0_0, 30
114.165927_30.550062_90_0, 53
114.193317_30.567011_270_0, 33
114.168870_30.634337_90_0, 60
114.233495_30.605732_180_0, 43
114.144273_30.609099_180_0, 0
114.169385_30.549442_180_0, 34
114.158868_30.542471_90_0, 41
114.083618_30.596341_0_0, 57
114.218076_30.605228_180_0, 54
114.128278_30.587471_90_0, 63
114.218027_30.654750_90_0, 56
113.837317_30.731475_0_0, 67
114.134685_30.569591_180_0, 52
114.027635_30.679655_270_0, 70
114.200302_30.531675_90_0, 10
114.150846_30.575347_270_0, 53
114.211951_30.566399_90_0, 31
114.209817_30.506012_270_0, 70
114.173071_30.677224_0_0, 80
114.195374_30.598083_0_0, 29
114.178726_30.636300_270_0, 46
114.115815_30.650862_180_0, 90
114.041056_30.706631_270_0, 70
114.086053_30.627883_90_0, 58
114.040992_30.705969_0_0, 80
114.142281_30.558652_90_0, 50
114.213389_30.607644_180_0, 38
114.016311_30.663843_90_0, 65
114.142670_30.656939_270_0, 51
114.156128_30.627164_0_0, 38
114.204636_30.519723_0_0, 54
114.152037_30.557142_90_0, 40
114.136809_30.626869_90_0, 31
114.042094_30.721325_90_0, 42
114.235751_30.575872_180_0, 42
113.999876_30.681752_90_0, 56
114.239672_30.451538_0_0, 42
113.988693_30.753906_180_0, 63
114.216349_30.487427_270_0, 59
114.169491_30.549378_90_0, 42
114.225597_30.561720_90_0, 48
114.183853_30.618622_0_0, 30
114.215169_30.624949_180_0, 42
114.127241_30.612598_270_0, 33
114.041442_30.712246_0_0, 55
114.199002_30.722010_90_0, 70
113.999428_30.682531_270_0, 41
114.202607_30.574972_270_0, 51
114.166536_30.611209_0_0, 35
114.029664_30.650395_90_0, 20
114.234171_30.449338_0_0, 20
114.146465_30.657891_270_0, 65
114.041304_30.769946_90_0, 61
114.152073_30.621090_90_0, 60
114.214089_30.505409_270_0, 62
114.214800_30.512137_90_0, 45
114.165500_30.568319_0_0, 20
114.207975_30.608371_180_0, 30
114.195701_30.517343_270_0, 70
114.173042_30.618296_270_0, 34
114.130461_30.642054_270_0, 50
114.085557_30.691299_180_0, 50
114.205073_30.549683_0_0, 10
114.200128_30.576173_0_0, 44
114.057268_30.628498_270_0, 47
114.151098_30.622861_90_0, 70
114.200346_30.514456_0_0, 53
114.017899_30.650124_270_0, 70
114.220583_30.445345_0_0, 27
114.204996_30.511534_90_0, 52
114.221739_30.578853_270_0, 32
114.170687_30.605396_0_0, 49
114.216690_30.444458_270_0, 24
114.149793_30.716663_0_0, 63
114.232298_30.628210_90_0, 37
114.240021_30.607225_0_0, 18
114.132521_30.676800_90_0, 48
114.016311_30.663843_270_0, 47
114.211741_30.534432_180_0, 52
114.159868_30.631317_0_0, 60
114.150519_30.630340_90_0, 50
114.208131_30.544783_180_0, 43
114.210267_30.562430_0_0, 26
114.140739_30.677276_90_0, 70
114.136389_30.638841_180_0, 56
114.214192_30.533222_90_0, 70
114.205145_30.639169_270_0, 60
114.222467_30.606573_0_0, 32
114.097070_30.618109_90_0, 57
114.240650_30.562417_0_0, 48
114.184688_30.582267_90_0, 70
114.207750_30.517759_0_0, 58
114.087093_30.595331_270_0, 70
114.106220_30.612603_180_0, 54
114.145861_30.621798_90_0, 37
114.141523_30.623819_180_0, 50
114.162540_30.583594_270_0, 51
114.189078_30.521087_0_0, 70
114.113373_30.663150_0_0, 70
114.187923_30.625365_0_0, 55
114.218097_30.501453_0_0, 70
114.160513_30.583742_270_0, 55
114.217698_30.554914_270_0, 54
114.143223_30.628930_180_0, 28
114.141872_30.556091_270_0, 27
114.170560_30.545948_270_0, 53
114.217315_30.519620_180_0, 55
114.207750_30.517759_180_0, 36
114.163866_30.580348_90_0, 50
114.126330_30.612557_270_0, 29
114.194851_30.582657_90_0, 80
114.045471_30.645426_180_0, 40
114.042076_30.720423_0_0, 80
114.064012_30.636762_0_0, 63
114.172743_30.568364_270_0, 47
114.224794_30.433178_180_0, 20
114.234630_30.631311_270_0, 10
114.224891_30.637437_90_0, 52
114.239214_30.499025_180_0, 36
114.146324_30.617759_90_0, 10
114.220062_30.584850_0_0, 40
114.127953_30.720038_180_0, 61
114.185836_30.586846_180_0, 52
114.217098_30.514976_270_0, 36
114.019612_30.647962_90_0, 69
114.239985_30.607478_270_0, 42
114.227836_30.521587_180_0, 47
113.988734_30.731207_180_0, 42
114.194990_30.561764_0_0, 21
114.228654_30.496031_270_0, 29
114.137576_30.641923_270_0, 58
114.233745_30.539875_0_0, 70
114.207898_30.568529_270_0, 28
114.225700_30.497738_0_0, 70
114.206922_30.554143_270_0, 31
114.186328_30.591230_180_0, 25
114.196980_30.490203_270_0, 70
114.213628_30.665208_180_0, 47
114.156584_30.589696_180_0, 35
114.227212_30.570131_270_0, 30
114.184370_30.395758_90_0, 20
114.187578_30.580058_270_0, 53
114.223283_30.499765_270_0, 44
114.193851_30.552123_180_0, 32
114.149980_30.559068_0_0, 55
114.133157_30.568641_0_0, 40
114.041576_30.712292_180_0, 70
114.214137_30.638530_0_0, 57
114.137319_30.608814_180_0, 37
114.098522_30.699204_0_0, 41
114.182038_30.618754_270_0, 80
114.040584_30.764621_0_0, 80
114.159746_30.640938_270_0, 70
114.178726_30.636300_0_0, 28
114.205189_30.574876_0_0, 43
114.147678_30.625975_0_0, 36
114.228768_30.595673_180_0, 41
114.152252_30.717944_0_0, 66
114.172611_30.546120_270_0, 55
114.081916_30.623565_90_0, 63
114.176707_30.677666_90_0, 80
114.174484_30.591492_0_0, 47
114.192798_30.608439_270_0, 39
114.174089_30.586006_270_0, 51
114.192366_30.514684_180_0, 51
114.147110_30.558879_90_0, 57
114.137381_30.622894_90_0, 29
113.814407_30.744719_0_0, 62
114.216802_30.553164_270_0, 32
114.068177_30.634671_90_0, 52
114.152034_30.622926_90_0, 60
114.181887_30.542826_180_0, 32
114.150961_30.691232_0_0, 41
114.207920_30.591663_180_0, 59
114.231685_30.447137_90_0, 25
114.195739_30.517095_270_0, 60
114.183160_30.523566_180_0, 70
114.182260_30.515012_0_0, 52
114.125040_30.613631_0_0, 59
114.212359_30.638224_270_0, 60
114.119085_30.636776_0_0, 30
114.225511_30.446446_90_0, 30
114.237430_30.516424_90_0, 50
114.148969_30.600907_180_0, 10
114.238690_30.450849_180_0, 20
114.203000_30.569312_0_0, 30
114.093067_30.627086_0_0, 67
114.105325_30.612705_90_0, 70
114.203302_30.590142_0_0, 42
114.149599_30.632475_90_0, 70
114.203979_30.548750_0_0, 37
114.162465_30.571023_270_0, 0
114.137890_30.616300_270_0, 65
114.124841_30.735536_0_0, 36
114.195594_30.597964_0_0, 34
114.218644_30.671911_0_0, 52
114.120624_30.605503_180_0, 59
114.141520_30.625370_180_0, 47
114.114914_30.701360_0_0, 30
114.161971_30.576569_180_0, 47
114.146131_30.617641_0_0, 40
114.164856_30.577371_270_0, 39
114.125902_30.633309_90_0, 57
114.044071_30.789835_0_0, 90
114.192763_30.532757_180_0, 60
114.203640_30.678341_270_0, 52
114.121592_30.631943_270_0, 59
114.224097_30.667633_180_0, 47
114.052837_30.644743_0_0, 48
114.233730_30.586917_180_0, 46
114.198111_30.569409_180_0, 61
114.164930_30.579219_0_0, 27
114.172328_30.669186_90_0, 52
114.125145_30.612504_0_0, 80
114.008288_30.693087_90_0, 51
114.222316_30.578893_90_0, 35
114.165209_30.723181_0_0, 70
114.229296_30.565731_180_0, 43
114.191940_30.618165_90_0, 54
114.089703_30.693100_90_0, 55
114.149615_30.595008_0_0, 20
114.120508_30.621204_90_0, 41
114.205207_30.542684_90_0, 53
114.159878_30.611141_90_0, 54
114.235867_30.579206_180_0, 50
114.044162_30.668368_0_0, 70
114.202995_30.588365_180_0, 40
114.234689_30.640593_270_0, 47
113.988850_30.705200_180_0, 21
114.195183_30.590985_180_0, 34
114.170544_30.619166_180_0, 39
114.129112_30.617190_180_0, 39
114.206663_30.647300_180_0, 57
114.109455_30.683360_180_0, 63
114.144131_30.557171_90_0, 24
114.129111_30.617211_270_0, 35
114.160761_30.535681_90_0, 0
114.181331_30.589826_0_0, 70
114.232665_30.651087_270_0, 55
114.211018_30.544858_180_0, 53
114.208762_30.557622_90_0, 26
114.197450_30.679046_0_0, 39
114.158688_30.541528_90_0, 0
114.108049_30.600286_0_0, 60
114.222540_30.615011_270_0, 60
114.207496_30.669169_90_0, 56
114.098544_30.699168_270_0, 47
114.234963_30.494511_180_0, 30
114.181023_30.581910_90_0, 55
114.183141_30.394261_270_0, 28
113.853855_30.728000_0_0, 67
114.153260_30.540133_0_0, 50
114.224788_30.478170_0_0, 62
114.215999_30.520877_90_0, 60
114.235700_30.555977_180_0, 41
114.174432_30.595045_180_0, 90
114.146860_30.623428_270_0, 34
114.225425_30.652463_270_0, 45
114.159693_30.638654_90_0, 59
114.213731_30.556965_180_0, 31
114.179302_30.593570_270_0, 47
114.220149_30.564887_270_0, 39
114.136225_30.629222_0_0, 58
114.174081_30.574808_180_0, 45
114.237254_30.572969_0_0, 32
114.179791_30.564569_90_0, 42
114.181976_30.589194_180_0, 63
114.225628_30.622617_90_0, 45
114.165206_30.674094_90_0, 35
114.159994_30.578792_0_0, 45
114.237452_30.555400_180_0, 33
114.141415_30.558399_180_0, 49
114.224153_30.661117_90_0, 34
114.124819_30.616861_270_0, 46
114.196043_30.418508_0_0, 36
114.182524_30.393564_0_0, 33
114.238088_30.510011_180_0, 39
114.223438_30.548376_90_0, 30
114.239583_30.592237_270_0, 48
114.070551_30.622684_270_0, 58
114.218076_30.555794_270_0, 37
114.222316_30.529145_0_0, 36
113.899368_30.719777_0_0, 60
114.211075_30.691787_180_0, 70
114.233445_30.620853_180_0, 60
114.041666_30.714093_180_0, 70
114.129791_30.606376_180_0, 56
114.154983_30.719247_180_0, 50
114.194142_30.577306_0_0, 48
114.042937_30.648207_90_0, 60
114.222921_30.636879_0_0, 52
114.160028_30.609296_90_0, 24
114.181260_30.392240_90_0, 28
114.120075_30.627757_0_0, 53
114.236330_30.499044_180_0, 62
113.991166_30.697979_180_0, 57
114.147242_30.574682_180_0, 32
114.195216_30.729506_180_0, 55
114.181814_30.578811_90_0, 47
113.973909_30.711718_270_0, 51
114.209354_30.631399_90_0, 34
114.231584_30.574645_180_0, 27
114.163780_30.638640_0_0, 52
114.040880_30.739371_270_0, 61
114.125117_30.612402_270_0, 49
