filename, score
114.154244_30.633261_90_0, 33
114.193316_30.532921_90_0, 65
114.239205_30.601885_270_0, 55
114.233608_30.632805_0_0, 36
114.126108_30.595929_270_0, 59
114.036066_30.630448_270_0, 31
114.189320_30.583475_270_0, 26
114.123631_30.703888_180_0, 26
114.157718_30.612834_180_0, 40
114.098897_30.600679_270_0, 61
114.229751_30.601662_270_0, 59
114.019061_30.648684_90_0, 60
114.142180_30.613531_180_0, 54
114.207773_30.568275_90_0, 45
114.199862_30.530713_90_0, 35
114.180752_30.541415_270_0, 25
114.193518_30.516097_90_0, 60
114.139088_30.595262_270_0, 30
114.173776_30.725445_90_0, 31
114.212785_30.568150_0_0, 66
114.015609_30.652960_180_0, 59
114.233838_30.504846_0_0, 42
114.040839_30.638697_270_0, 38
114.194372_30.526027_90_0, 74
114.136389_30.638841_180_0, 24
114.186838_30.580566_90_0, 32
114.210683_30.608007_270_0, 65
114.172183_30.618028_180_0, 29
114.070597_30.633708_90_0, 32
114.225241_30.625313_270_0, 45
114.145794_30.623639_270_0, 82
114.209586_30.437886_180_0, 26
114.156694_30.650536_0_0, 52
114.165412_30.612628_270_0, 66
114.226732_30.615394_180_0, 61
114.168782_30.641545_90_0, 62
114.111675_30.678427_270_0, 21
114.166908_30.586647_180_0, 47
114.150928_30.612558_270_0, 60
114.082434_30.616145_0_0, 41
114.221178_30.657288_0_0, 72
114.184903_30.522784_180_0, 54
114.212697_30.589466_180_0, 75
114.158805_30.548710_0_0, 36
114.236847_30.603282_270_0, 46
114.210885_30.562919_90_0, 43
114.203049_30.536076_90_0, 43
114.056397_30.622967_180_0, 45
114.147290_30.617807_270_0, 61
114.225500_30.655271_270_0, 24
113.907123_30.718572_180_0, 24
114.237584_30.584678_180_0, 65
114.191726_30.513898_90_0, 43
114.201323_30.528998_90_0, 33
114.218803_30.606918_270_0, 85
114.144958_30.598773_270_0, 44
114.167013_30.628667_90_0, 28
113.995106_30.701355_90_0, 37
114.209304_30.541446_180_0, 61
114.193316_30.532921_270_0, 49
114.214215_30.505717_270_0, 36
114.165185_30.573783_270_0, 24
114.234688_30.576098_270_0, 53
114.145329_30.677298_90_0, 36
114.202969_30.632732_0_0, 75
113.867398_30.727587_0_0, 32
114.221190_30.586436_270_0, 70
114.165586_30.583620_270_0, 60
114.181798_30.611664_0_0, 46
114.167175_30.697228_90_0, 28
114.167992_30.599675_180_0, 41
114.171650_30.676262_180_0, 25
114.208236_30.569481_180_0, 49
114.119711_30.630439_180_0, 32
114.157415_30.559378_0_0, 41
114.076047_30.615897_180_0, 23
114.218538_30.578879_0_0, 75
114.139676_30.555775_90_0, 60
114.181136_30.618794_180_0, 39
114.230736_30.498452_180_0, 33
114.142867_30.630716_180_0, 62
114.138834_30.617588_270_0, 59
114.113279_30.664939_180_0, 29
114.198782_30.538038_0_0, 80
114.150869_30.612555_90_0, 49
114.184383_30.683761_90_0, 31
114.199916_30.493826_0_0, 70
114.203897_30.588743_0_0, 75
114.213718_30.556930_0_0, 40
114.218233_30.531194_0_0, 37
114.226262_30.497035_180_0, 42
114.183527_30.588621_180_0, 29
114.154111_30.686902_270_0, 35
114.147099_30.620916_90_0, 62
114.142668_30.631595_270_0, 28
114.219249_30.559335_0_0, 66
114.173660_30.586930_270_0, 69
114.131612_30.567717_270_0, 35
114.212387_30.567314_270_0, 61
114.197983_30.521641_270_0, 26
114.212323_30.514827_180_0, 75
114.179345_30.602777_270_0, 21
114.081862_30.624481_0_0, 62
114.041922_30.680806_180_0, 26
114.202659_30.513005_270_0, 60
114.143242_30.613305_180_0, 65
114.039557_30.629837_90_0, 60
114.188203_30.610864_270_0, 61
114.140994_30.716498_180_0, 27
114.167796_30.641705_0_0, 66
114.241126_30.453384_90_0, 33
114.042443_30.637456_180_0, 31
114.135467_30.617439_0_0, 55
114.223683_30.431764_270_0, 22
114.068596_30.685067_180_0, 22
114.176136_30.605541_270_0, 31
114.234552_30.629152_270_0, 58
114.183223_30.532710_180_0, 50
114.192037_30.624515_180_0, 21
114.218840_30.606916_0_0, 49
114.240118_30.631412_90_0, 62
114.214990_30.660274_0_0, 46
114.169975_30.547700_180_0, 45
114.157086_30.622161_0_0, 53
114.183808_30.514085_180_0, 48
114.136253_30.623892_270_0, 50
114.181891_30.577002_0_0, 55
114.227547_30.618824_90_0, 63
114.183365_30.602791_270_0, 33
114.109535_30.625284_0_0, 39
114.215069_30.658438_0_0, 60
114.238350_30.489677_0_0, 60
114.156186_30.559377_270_0, 54
114.205127_30.639270_270_0, 48
114.092130_30.627190_180_0, 34
114.234794_30.451029_0_0, 19
114.120405_30.616685_90_0, 58
114.206592_30.434166_90_0, 10
114.166959_30.698114_180_0, 32
114.203499_30.532838_0_0, 46
114.125943_30.616906_0_0, 33
114.192299_30.531837_270_0, 38
114.027116_30.652952_180_0, 42
114.236797_30.577649_90_0, 41
114.224845_30.433142_180_0, 10
114.147769_30.632683_270_0, 31
114.208036_30.566391_0_0, 57
114.202381_30.601413_180_0, 62
114.124378_30.622798_0_0, 63
114.211759_30.565149_90_0, 48
114.084724_30.690943_270_0, 36
114.238979_30.456363_90_0, 19
114.040412_30.742019_180_0, 36
114.128959_30.617185_180_0, 76
114.231724_30.499737_90_0, 38
114.197397_30.533105_90_0, 66
114.202849_30.587298_90_0, 48
114.234179_30.449024_180_0, 53
114.178149_30.514672_90_0, 59
114.159434_30.576725_270_0, 37
114.158297_30.588531_270_0, 43
114.221781_30.549993_270_0, 40
114.231878_30.664949_0_0, 32
114.220473_30.577502_180_0, 46
114.217713_30.604405_0_0, 69
114.219240_30.655232_180_0, 62
114.189014_30.640606_0_0, 47
114.163119_30.603655_0_0, 47
114.141926_30.716860_180_0, 35
114.168286_30.587901_0_0, 61
113.974337_30.711548_270_0, 42
114.139754_30.632054_180_0, 56
114.133933_30.713892_180_0, 32
114.221253_30.558823_270_0, 56
114.236827_30.603255_0_0, 50
114.120260_30.630641_0_0, 36
114.144313_30.698478_0_0, 27
114.201570_30.544675_0_0, 44
114.183839_30.521385_270_0, 30
114.178222_30.612111_270_0, 55
114.240670_30.513745_270_0, 54
114.104007_30.625794_0_0, 24
113.951982_30.718696_0_0, 43
114.151880_30.618221_180_0, 55
114.166830_30.549521_90_0, 29
114.149259_30.650563_0_0, 62
114.138135_30.613114_180_0, 43
114.173201_30.538466_0_0, 41
114.164931_30.576429_180_0, 60
114.217700_30.486154_90_0, 33
114.226159_30.606176_90_0, 60
114.240199_30.633185_180_0, 24
114.168584_30.611979_90_0, 47
114.165108_30.574663_90_0, 33
114.116313_30.649131_180_0, 27
114.234675_30.506546_0_0, 28
114.050445_30.649604_0_0, 46
114.141225_30.633506_0_0, 38
114.167060_30.556534_0_0, 50
114.129890_30.608529_180_0, 55
114.061111_30.638712_270_0, 30
114.092190_30.694171_270_0, 41
114.152618_30.558957_0_0, 44
114.096251_30.613742_90_0, 47
114.238233_30.569587_0_0, 32
114.040832_30.687944_270_0, 30
114.086185_30.614838_180_0, 41
114.160272_30.613426_270_0, 48
114.227255_30.649580_270_0, 58
114.044677_30.796151_270_0, 24
114.232935_30.631695_0_0, 34
114.124090_30.732890_0_0, 28
114.223283_30.499765_0_0, 45
114.165686_30.620067_90_0, 45
114.234081_30.649181_0_0, 68
114.211055_30.507534_90_0, 43
114.142292_30.633389_0_0, 41
114.192495_30.519138_180_0, 65
114.220617_30.556211_270_0, 59
114.158399_30.559780_90_0, 28
114.212006_30.440816_270_0, 29
114.189710_30.511430_0_0, 65
114.155566_30.591753_180_0, 32
114.175449_30.608336_270_0, 63
114.058178_30.641120_90_0, 32
114.039850_30.758336_0_0, 31
114.234280_30.450105_0_0, 24
114.188811_30.566361_270_0, 50
114.028390_30.651676_180_0, 46
114.161822_30.561207_270_0, 47
114.223003_30.429303_180_0, 16
114.235465_30.580024_0_0, 64
114.062413_30.590992_270_0, 22
114.225589_30.515653_0_0, 51
114.159820_30.644023_180_0, 51
113.987853_30.717372_180_0, 46
114.196733_30.524591_180_0, 32
114.184851_30.531771_0_0, 64
114.184541_30.590111_270_0, 74
114.195404_30.641204_90_0, 57
114.183043_30.514557_180_0, 54
113.988758_30.722115_0_0, 30
114.165247_30.707989_180_0, 31
114.114207_30.625416_0_0, 54
114.223438_30.548376_180_0, 61
114.048869_30.626134_90_0, 53
114.138582_30.638768_270_0, 42
114.175967_30.642722_90_0, 21
114.140796_30.633555_270_0, 45
114.197279_30.538703_90_0, 62
114.125437_30.589533_270_0, 25
114.225500_30.655271_90_0, 68
114.196500_30.563092_180_0, 58
113.988692_30.746648_180_0, 30
114.039851_30.749306_0_0, 32
113.881314_30.725348_180_0, 34
114.096176_30.618216_0_0, 24
114.193164_30.518549_0_0, 54
114.169975_30.547700_0_0, 33
114.040875_30.617575_0_0, 34
114.200753_30.522166_180_0, 60
114.108631_30.699768_0_0, 40
114.120260_30.630641_270_0, 31
114.199450_30.530121_180_0, 45
114.172625_30.539980_0_0, 44
114.193008_30.610243_180_0, 63
114.090758_30.618873_180_0, 45
114.185043_30.590858_90_0, 31
114.139322_30.661560_270_0, 34
114.176417_30.681576_90_0, 44
114.220722_30.597478_180_0, 55
114.201873_30.513500_180_0, 55
114.230753_30.637500_270_0, 32
114.041085_30.686157_270_0, 37
114.206169_30.552369_180_0, 40
114.185187_30.538577_180_0, 5
114.221389_30.547074_180_0, 38
114.223771_30.589543_0_0, 59
114.241291_30.575620_270_0, 58
114.130446_30.706442_270_0, 33
114.226381_30.630422_270_0, 49
114.042598_30.617025_270_0, 33
114.055313_30.635133_270_0, 34
114.170544_30.619166_180_0, 64
114.119953_30.562909_0_0, 24
114.178377_30.576065_90_0, 54
114.225387_30.661616_180_0, 63
114.143022_30.556645_90_0, 47
114.225241_30.625313_90_0, 65
114.064394_30.620593_270_0, 52
114.143395_30.720419_0_0, 25
114.038556_30.641381_270_0, 40
114.205794_30.647039_270_0, 54
114.208543_30.599797_0_0, 34
114.074841_30.631884_0_0, 35
114.152034_30.622926_180_0, 74
114.224393_30.508362_180_0, 51
114.226178_30.563431_0_0, 51
114.214387_30.570745_180_0, 53
114.093497_30.601267_270_0, 43
114.161979_30.654524_0_0, 25
114.129591_30.598362_180_0, 54
114.236451_30.507651_270_0, 39
114.216514_30.586436_180_0, 80
114.129111_30.617211_0_0, 70
114.041715_30.731262_90_0, 26
114.200706_30.424778_180_0, 44
114.052927_30.591490_90_0, 29
114.042399_30.678142_90_0, 55
113.988690_30.747556_180_0, 43
114.188177_30.640212_90_0, 43
114.168506_30.552032_90_0, 24
114.211759_30.565149_180_0, 63
114.195276_30.506847_180_0, 42
114.173660_30.586930_90_0, 27
113.899368_30.719777_270_0, 45
114.208131_30.544783_90_0, 85
114.070735_30.617108_270_0, 28
114.233616_30.448038_90_0, 23
114.223428_30.558281_270_0, 40
114.158868_30.542471_180_0, 23
114.214089_30.505409_90_0, 58
114.204971_30.536916_270_0, 75
114.221482_30.529564_180_0, 63
114.218863_30.425775_270_0, 22
114.239045_30.632479_180_0, 37
114.032674_30.635222_90_0, 47
114.211424_30.530548_180_0, 36
114.136875_30.634059_180_0, 45
114.159917_30.561186_180_0, 42
114.041256_30.629177_270_0, 33
114.235608_30.629750_180_0, 75
114.184231_30.669678_90_0, 33
114.201296_30.428364_90_0, 31
114.143478_30.677289_180_0, 30
114.232596_30.502303_180_0, 32
114.150511_30.674944_90_0, 33
114.228031_30.514310_90_0, 37
114.195650_30.678931_0_0, 40
114.046348_30.627170_180_0, 35
114.137945_30.709894_0_0, 33
114.210242_30.631221_90_0, 48
114.164298_30.634411_0_0, 45
114.156677_30.674925_90_0, 46
114.041754_30.617336_180_0, 22
114.030642_30.637066_180_0, 65
114.044568_30.807958_0_0, 47
114.031375_30.679313_0_0, 32
114.186096_30.524379_180_0, 50
114.169360_30.547932_180_0, 26
114.046948_30.633240_0_0, 30
114.196509_30.583622_0_0, 70
114.230954_30.514801_180_0, 60
114.213598_30.651092_180_0, 60
114.191976_30.587964_90_0, 55
114.220222_30.656916_90_0, 72
114.230098_30.497700_90_0, 32
114.139987_30.695622_270_0, 36
114.240669_30.596348_90_0, 52
114.166281_30.558218_90_0, 24
114.152816_30.675001_90_0, 46
114.103292_30.698281_0_0, 25
114.177431_30.641572_90_0, 27
114.168588_30.551962_0_0, 32
114.130035_30.566842_0_0, 42
114.213306_30.522031_90_0, 34
114.039801_30.757437_0_0, 31
114.224974_30.526668_90_0, 61
114.232453_30.666675_270_0, 39
114.137059_30.570894_180_0, 36
114.159699_30.638919_180_0, 30
114.217871_30.422989_180_0, 10
113.879090_30.725873_0_0, 47
114.073552_30.603100_0_0, 35
114.239116_30.489178_0_0, 60
114.211533_30.624815_180_0, 36
113.992673_30.694432_270_0, 28
114.156238_30.633682_0_0, 53
114.159612_30.612850_0_0, 34
114.223320_30.689050_0_0, 52
114.184407_30.606006_90_0, 54
114.039923_30.748373_0_0, 33
114.209243_30.559553_90_0, 52
114.138623_30.620608_270_0, 75
114.240682_30.488158_90_0, 55
114.143223_30.628930_0_0, 69
114.231112_30.635895_270_0, 50
114.011232_30.668986_180_0, 32
114.195650_30.678931_90_0, 31
114.045800_30.661341_0_0, 33
114.137421_30.620562_270_0, 68
114.216867_30.573457_270_0, 45
114.040323_30.742921_180_0, 37
114.146839_30.632802_90_0, 29
113.988717_30.759328_90_0, 49
113.973403_30.711229_0_0, 41
114.141091_30.627115_270_0, 38
114.170561_30.574611_0_0, 52
114.218803_30.606918_0_0, 49
114.134726_30.591677_270_0, 42
114.226406_30.655282_0_0, 59
113.905918_30.718705_270_0, 37
114.156854_30.585190_90_0, 50
114.069471_30.685308_270_0, 44
114.128208_30.617119_270_0, 74
114.188277_30.526615_180_0, 52
114.041890_30.716812_90_0, 25
114.041390_30.732130_270_0, 24
114.192042_30.531197_0_0, 45
114.225604_30.547839_90_0, 62
114.040679_30.739314_0_0, 35
114.157394_30.539209_90_0, 43
114.129009_30.599050_270_0, 49
114.098498_30.626462_270_0, 54
114.225592_30.432604_90_0, 20
114.236192_30.453305_90_0, 25
114.170563_30.617241_0_0, 70
114.211483_30.561694_270_0, 65
114.111304_30.679251_0_0, 27
114.157905_30.602386_90_0, 46
114.207557_30.631760_0_0, 46
114.199142_30.618163_270_0, 35
114.220595_30.520044_270_0, 49
114.208309_30.569460_90_0, 62
114.159601_30.633961_0_0, 45
114.204468_30.500887_0_0, 59
114.234582_30.569876_0_0, 30
114.239965_30.500647_180_0, 37
114.098897_30.600679_90_0, 46
114.090095_30.621716_180_0, 35
114.231892_30.500637_180_0, 45
114.005964_30.694537_90_0, 41
113.988765_30.717581_90_0, 43
114.212356_30.524697_90_0, 39
114.225700_30.497738_90_0, 48
114.240760_30.460058_270_0, 19
114.192684_30.607546_270_0, 58
114.126309_30.637969_180_0, 25
114.160618_30.681726_0_0, 33
114.113655_30.675425_90_0, 21
114.228963_30.625455_0_0, 38
114.033300_30.634538_180_0, 48
114.225365_30.649706_270_0, 70
114.185785_30.613088_180_0, 55
114.199386_30.536362_180_0, 70
114.207279_30.532219_0_0, 70
114.159298_30.600181_180_0, 20
114.185585_30.523450_90_0, 28
114.165278_30.578525_180_0, 29
114.150181_30.622796_270_0, 78
114.167047_30.634352_0_0, 33
114.205730_30.632192_0_0, 20
114.165562_30.579427_0_0, 40
114.198357_30.679104_90_0, 43
114.212800_30.495762_90_0, 31
114.235381_30.506103_0_0, 37
114.037042_30.630863_90_0, 34
114.052631_30.597796_90_0, 30
114.090037_30.622622_0_0, 33
114.072638_30.603010_90_0, 47
114.120753_30.603648_180_0, 29
114.175484_30.681319_90_0, 62
114.161015_30.634409_90_0, 42
114.183517_30.683523_0_0, 30
114.140631_30.676328_180_0, 35
114.078796_30.615607_0_0, 29
114.088046_30.692384_90_0, 33
114.169849_30.593224_180_0, 48
114.209689_30.624751_180_0, 37
114.213782_30.570052_180_0, 70
114.115639_30.586074_270_0, 30
114.050840_30.648792_0_0, 33
114.190438_30.670131_90_0, 41
114.206791_30.536654_270_0, 75
114.239076_30.457192_0_0, 32
113.988774_30.716454_180_0, 42
114.164355_30.638621_180_0, 42
114.231667_30.552354_270_0, 70
113.818775_30.741673_90_0, 34
114.201330_30.551155_270_0, 49
114.191945_30.527596_270_0, 65
114.194099_30.516810_180_0, 62
114.039799_30.750204_0_0, 32
113.812425_30.746098_0_0, 31
114.156492_30.539615_180_0, 32
114.219462_30.582614_180_0, 59
114.228454_30.566177_0_0, 46
114.225309_30.557834_270_0, 64
114.213647_30.569957_0_0, 72
114.210366_30.491623_180_0, 37
114.219633_30.604189_270_0, 53
114.229346_30.556990_180_0, 66
114.163703_30.562666_270_0, 46
113.988751_30.724857_270_0, 27
114.202343_30.619068_180_0, 57
114.230778_30.552300_0_0, 35
114.160046_30.648737_90_0, 39
114.191370_30.404077_180_0, 30
114.215407_30.580984_0_0, 44
114.115784_30.701581_0_0, 20
114.209454_30.508554_90_0, 68
114.097070_30.618109_0_0, 35
114.040768_30.738419_270_0, 25
114.050540_30.625434_180_0, 58
114.208073_30.571640_180_0, 58
114.146557_30.611447_90_0, 70
114.183917_30.582742_270_0, 36
113.998085_30.684891_270_0, 32
114.226508_30.493592_90_0, 38
114.212619_30.556978_180_0, 75
114.166745_30.698990_90_0, 23
114.116562_30.648265_0_0, 26
114.173230_30.588884_270_0, 63
114.193101_30.571205_0_0, 38
114.233447_30.503940_0_0, 53
114.143849_30.552568_270_0, 24
114.195152_30.416069_0_0, 29
114.111402_30.616445_180_0, 28
114.151120_30.657070_90_0, 24
114.224514_30.688797_180_0, 48
114.224670_30.548154_270_0, 68
114.052927_30.591490_0_0, 42
114.218838_30.444787_90_0, 26
114.121017_30.599751_90_0, 42
114.169195_30.589487_0_0, 46
114.146753_30.697121_0_0, 33
114.211936_30.546703_0_0, 75
114.129852_30.605206_180_0, 35
114.163304_30.657987_180_0, 27
113.988746_30.726686_270_0, 29
114.119262_30.634015_0_0, 32
114.216394_30.504068_270_0, 35
114.234552_30.629152_0_0, 34
114.156680_30.677725_180_0, 53
114.199505_30.533983_180_0, 73
114.213603_30.495258_0_0, 32
114.145761_30.623599_90_0, 61
114.153268_30.633055_180_0, 22
114.139386_30.608897_0_0, 38
114.163897_30.644180_180_0, 71
114.220677_30.529968_270_0, 64
114.112610_30.676889_180_0, 36
114.221510_30.578144_180_0, 58
114.238580_30.510875_270_0, 28
114.232681_30.656519_180_0, 65
114.152894_30.618093_270_0, 71
114.195201_30.532106_90_0, 46
114.212765_30.547827_0_0, 80
114.080756_30.629347_0_0, 32
114.184370_30.395758_0_0, 30
114.124064_30.729337_0_0, 61
114.189989_30.403356_180_0, 27
114.225270_30.515208_90_0, 39
114.124159_30.632833_270_0, 32
114.030296_30.649754_270_0, 48
114.237330_30.501977_0_0, 47
114.028654_30.638922_0_0, 40
114.164946_30.575530_0_0, 36
114.183949_30.521325_270_0, 33
114.176136_30.605541_90_0, 33
114.230152_30.534460_90_0, 60
114.199889_30.603858_0_0, 68
114.223071_30.554189_180_0, 66
114.229757_30.592133_0_0, 57
114.189078_30.521087_90_0, 39
114.137461_30.621856_270_0, 35
114.201847_30.618143_0_0, 44
114.204513_30.549543_0_0, 70
114.052854_30.616801_0_0, 35
114.199831_30.640330_0_0, 29
114.093487_30.618542_0_0, 24
114.040054_30.745635_180_0, 32
113.988710_30.740272_90_0, 38
114.210223_30.438540_180_0, 38
114.170564_30.641320_90_0, 50
113.864142_30.727714_90_0, 33
114.141592_30.625136_0_0, 65
113.997431_30.699916_90_0, 38
113.937775_30.719987_90_0, 34
114.232994_30.576707_0_0, 58
114.213019_30.509953_270_0, 70
114.190176_30.528761_180_0, 61
114.163866_30.580348_90_0, 32
114.222070_30.516967_180_0, 33
114.225604_30.547839_0_0, 57
114.150191_30.620985_90_0, 50
114.167807_30.615695_180_0, 38
113.988732_30.732117_270_0, 38
114.239985_30.607478_0_0, 55
114.129436_30.608511_180_0, 58
114.165469_30.569232_0_0, 65
114.167807_30.615695_270_0, 51
114.196171_30.537163_90_0, 64
114.186534_30.398366_0_0, 30
114.197970_30.602565_90_0, 48
114.206090_30.608624_180_0, 52
114.115009_30.616457_180_0, 41
114.170286_30.626259_0_0, 50
114.166506_30.581042_0_0, 22
114.150249_30.621026_0_0, 58
114.194924_30.669878_270_0, 33
114.155544_30.626490_180_0, 54
114.206678_30.631947_90_0, 60
114.168688_30.568472_180_0, 38
114.163711_30.659789_90_0, 75
114.229058_30.497955_180_0, 24
114.207823_30.676548_270_0, 47
114.231684_30.428262_270_0, 32
114.173156_30.583022_90_0, 24
114.080214_30.597772_270_0, 27
114.228093_30.579326_180_0, 67
114.200605_30.430005_180_0, 50
114.210596_30.544016_0_0, 70
114.185479_30.523516_90_0, 58
114.195292_30.603252_270_0, 44
114.138669_30.654187_90_0, 23
114.143421_30.720701_90_0, 33
114.104378_30.600391_0_0, 44
114.164341_30.611313_270_0, 26
114.156690_30.673918_270_0, 30
114.170028_30.648725_270_0, 52
114.231934_30.586491_270_0, 42
114.209551_30.571242_180_0, 59
114.238265_30.677065_0_0, 35
114.228186_30.437648_0_0, 26
114.212487_30.607765_270_0, 60
114.187218_30.524383_270_0, 70
114.041324_30.770007_0_0, 30
114.087093_30.595331_0_0, 22
114.208327_30.412500_180_0, 22
114.144121_30.617839_90_0, 63
114.235581_30.575903_270_0, 64
114.140847_30.657818_0_0, 23
114.183899_30.582724_270_0, 36
114.146557_30.599623_90_0, 31
114.219443_30.502078_90_0, 50
114.232475_30.442385_270_0, 23
114.142180_30.613531_90_0, 59
114.150086_30.622710_180_0, 61
114.129004_30.638582_0_0, 32
114.167260_30.638510_0_0, 24
114.209304_30.541446_0_0, 49
114.210705_30.562966_270_0, 42
114.202218_30.601456_180_0, 62
114.132958_30.624703_0_0, 50
114.184482_30.583455_180_0, 56
114.209462_30.413948_180_0, 35
114.221043_30.564562_90_0, 54
