filename, score
114.202304_30.566971_0_0, 64
113.988724_30.761131_0_0, 44
113.952062_30.694898_180_0, 42
114.184416_30.395787_270_0, 20
113.850236_30.728384_180_0, 26
114.073552_30.603100_180_0, 25
114.204605_30.511570_270_0, 40
114.156690_30.673918_90_0, 60
114.041661_30.728528_0_0, 35
114.205127_30.639270_0_0, 43
114.139808_30.631921_90_0, 40
114.226146_30.552958_0_0, 30
114.186249_30.615867_270_0, 36
114.125275_30.609489_0_0, 51
114.127654_30.722848_0_0, 44
114.141415_30.558399_90_0, 40
114.140496_30.682803_180_0, 24
114.224302_30.558064_270_0, 57
114.193981_30.534188_180_0, 37
114.128960_30.620172_270_0, 42
114.176274_30.607928_0_0, 46
114.125870_30.616983_90_0, 50
114.222629_30.523109_90_0, 42
114.041952_30.774580_180_0, 37
114.197279_30.538703_90_0, 35
114.234118_30.632060_180_0, 34
114.121928_30.599979_180_0, 37
114.041219_30.685267_180_0, 39
114.115009_30.616457_0_0, 24
114.106417_30.594997_90_0, 19
114.155862_30.631788_180_0, 45
114.159182_30.587981_270_0, 39
114.199831_30.640330_270_0, 33
114.232406_30.622561_270_0, 43
114.172520_30.725161_0_0, 32
114.162633_30.571204_180_0, 10
114.220997_30.597575_0_0, 70
114.172363_30.664558_0_0, 44
114.194010_30.532837_90_0, 25
114.139975_30.668924_270_0, 33
114.204976_30.563776_0_0, 46
114.199275_30.624838_270_0, 20
114.043988_30.669255_0_0, 37
114.219874_30.530372_180_0, 44
114.139817_30.700179_270_0, 25
114.026660_30.640799_90_0, 34
114.164501_30.583621_270_0, 47
114.090620_30.621703_180_0, 38
114.124645_30.599892_180_0, 24
114.142825_30.592860_180_0, 18
114.199114_30.423624_90_0, 17
114.040338_30.762831_0_0, 35
114.123681_30.616816_180_0, 38
114.227008_30.490477_270_0, 10
114.027753_30.652314_90_0, 45
113.950910_30.696543_180_0, 49
114.120405_30.616685_270_0, 39
114.164851_30.581965_180_0, 20
114.221915_30.445904_0_0, 17
114.170736_30.673723_0_0, 39
114.041806_30.720399_180_0, 40
114.203209_30.529962_270_0, 40
113.810466_30.747473_90_0, 36
114.137498_30.591787_90_0, 26
114.173147_30.568348_270_0, 52
114.129009_30.599050_180_0, 42
114.209350_30.508461_90_0, 50
114.192789_30.599434_270_0, 55
114.236532_30.564549_270_0, 46
114.142707_30.651450_90_0, 36
114.186096_30.524379_270_0, 33
114.201964_30.679032_270_0, 29
114.026480_30.653590_270_0, 34
114.139258_30.613157_270_0, 43
114.181469_30.582766_270_0, 35
114.139218_30.625221_180_0, 40
114.241128_30.572665_180_0, 34
113.937775_30.719987_90_0, 37
114.222267_30.578749_0_0, 39
114.064758_30.619460_90_0, 39
114.170536_30.620075_270_0, 36
114.202881_30.496602_180_0, 31
114.226560_30.435384_270_0, 26
114.195914_30.577652_270_0, 25
114.218863_30.425775_270_0, 25
114.139754_30.632054_180_0, 45
114.166011_30.664492_90_0, 35
114.194012_30.533905_180_0, 40
114.149383_30.629133_90_0, 42
114.165319_30.571959_270_0, 37
114.227440_30.582742_0_0, 43
114.231934_30.586491_0_0, 41
114.173402_30.564762_180_0, 56
114.203235_30.547065_180_0, 63
114.225156_30.580172_90_0, 43
114.120555_30.620305_180_0, 28
114.233303_30.620662_270_0, 49
114.227664_30.506765_90_0, 37
114.214695_30.559596_0_0, 61
114.218652_30.638935_0_0, 17
114.156797_30.612795_270_0, 38
114.231009_30.643790_180_0, 41
114.143242_30.613305_270_0, 47
114.142668_30.644823_180_0, 38
114.217931_30.503059_0_0, 36
114.140468_30.674490_270_0, 26
114.070597_30.633708_270_0, 42
114.165212_30.568582_180_0, 44
114.116958_30.579693_180_0, 29
114.230835_30.484654_270_0, 17
114.154861_30.623124_270_0, 43
114.229144_30.595271_180_0, 41
114.218620_30.444743_270_0, 10
114.181644_30.564752_0_0, 43
114.213744_30.570115_90_0, 59
114.231141_30.519975_0_0, 52
114.016186_30.652245_180_0, 30
114.094686_30.695219_270_0, 35
114.094382_30.618433_180_0, 33
114.240319_30.458744_180_0, 10
114.226262_30.497035_180_0, 31
114.239117_30.457224_270_0, 29
114.129421_30.612696_180_0, 52
114.210124_30.507962_180_0, 31
114.235259_30.630665_90_0, 39
114.040400_30.743884_90_0, 35
114.076956_30.615799_180_0, 25
114.109455_30.683360_0_0, 10
114.148023_30.558895_180_0, 33
114.160028_30.609296_270_0, 39
114.235048_30.580846_90_0, 45
114.165468_30.564830_0_0, 48
114.240216_30.518059_180_0, 39
114.169570_30.593352_0_0, 30
114.185964_30.587011_270_0, 39
114.139914_30.697464_180_0, 27
114.229558_30.587596_0_0, 34
114.040000_30.617791_270_0, 27
114.236589_30.452290_0_0, 20
114.141536_30.558140_180_0, 44
114.146330_30.675090_180_0, 40
114.182307_30.509600_270_0, 58
114.120141_30.620289_90_0, 28
114.128416_30.714765_270_0, 10
114.235308_30.491659_270_0, 30
114.143798_30.639303_90_0, 35
114.123712_30.583778_0_0, 36
114.156627_30.627904_0_0, 19
114.163776_30.642361_90_0, 41
114.209356_30.562459_270_0, 39
114.216204_30.512460_0_0, 42
114.119841_30.629526_270_0, 33
114.044719_30.797067_0_0, 40
114.011865_30.668345_0_0, 29
114.206471_30.545459_90_0, 52
114.153644_30.575884_180_0, 41
114.142246_30.612115_0_0, 70
114.202381_30.607604_90_0, 50
114.233347_30.448697_90_0, 10
114.206922_30.554143_0_0, 48
114.241340_30.549623_0_0, 39
114.222647_30.523120_0_0, 45
113.998986_30.698939_270_0, 25
114.166320_30.638546_270_0, 44
114.204474_30.548838_270_0, 43
114.210209_30.648410_180_0, 46
114.123596_30.588277_90_0, 25
114.139088_30.595262_270_0, 27
114.137421_30.620562_90_0, 30
114.159417_30.581167_90_0, 38
114.140082_30.716161_180_0, 24
114.196870_30.577751_90_0, 10
114.173970_30.677333_180_0, 17
114.217892_30.573252_0_0, 36
114.207898_30.568529_0_0, 46
114.142690_30.647589_270_0, 53
114.200652_30.514049_270_0, 38
114.144147_30.558966_90_0, 43
114.201361_30.533223_270_0, 60
114.210313_30.675480_180_0, 36
114.155590_30.625647_90_0, 21
114.197855_30.565642_90_0, 43
114.196781_30.590092_270_0, 39
114.042325_30.777267_180_0, 35
114.196151_30.598705_90_0, 39
114.082194_30.619874_270_0, 39
114.040577_30.690644_180_0, 44
114.198294_30.515520_180_0, 34
114.042130_30.723137_180_0, 35
114.138749_30.655087_90_0, 37
114.084226_30.628211_0_0, 27
114.165200_30.571905_270_0, 26
114.194937_30.517832_270_0, 37
114.116039_30.625503_90_0, 32
113.845340_30.729225_180_0, 42
114.219047_30.530786_270_0, 44
114.168678_30.588892_90_0, 41
114.147550_30.629073_180_0, 61
114.181335_30.540919_0_0, 41
114.234302_30.518216_180_0, 35
114.233821_30.656431_180_0, 37
113.951996_30.694941_0_0, 43
114.223899_30.562715_90_0, 48
113.952548_30.693083_270_0, 34
114.185585_30.523450_270_0, 29
114.075683_30.631534_270_0, 39
114.129674_30.608604_270_0, 60
114.180015_30.611893_180_0, 44
114.067054_30.624213_0_0, 39
114.205956_30.525828_0_0, 40
114.229996_30.591264_270_0, 44
114.212753_30.568175_0_0, 60
114.199609_30.537684_0_0, 50
114.209032_30.531790_180_0, 30
114.144224_30.638366_0_0, 65
114.146644_30.714885_180_0, 35
114.205929_30.563533_270_0, 58
114.199357_30.541703_270_0, 29
114.041304_30.769946_180_0, 34
114.124323_30.608306_90_0, 35
114.182911_30.576038_270_0, 40
114.212191_30.566607_270_0, 35
114.206302_30.569862_270_0, 55
114.240364_30.549820_0_0, 43
114.162738_30.604638_0_0, 42
114.210260_30.414924_180_0, 37
114.141339_30.638572_0_0, 66
114.195822_30.532318_0_0, 37
114.166824_30.564065_270_0, 38
114.210350_30.599301_180_0, 44
114.142252_30.638507_180_0, 33
114.168498_30.621949_180_0, 26
114.197832_30.624340_0_0, 31
114.040678_30.765471_180_0, 31
114.194981_30.710960_90_0, 39
114.234582_30.569876_270_0, 39
113.988775_30.712622_270_0, 34
114.039621_30.752873_90_0, 25
114.040473_30.699672_180_0, 27
114.173794_30.684542_180_0, 38
114.240340_30.452164_90_0, 24
114.062559_30.637592_90_0, 27
114.167563_30.695464_270_0, 24
114.119342_30.633115_180_0, 10
114.169788_30.548527_180_0, 12
114.170847_30.545094_180_0, 37
114.161472_30.602931_180_0, 45
114.031953_30.678134_270_0, 23
114.204605_30.527169_270_0, 24
114.240326_30.459164_0_0, 20
114.138992_30.657832_90_0, 40
114.225575_30.527558_0_0, 41
114.159311_30.547980_180_0, 20
114.184963_30.396482_0_0, 10
114.168874_30.589452_0_0, 41
114.090684_30.620717_180_0, 21
114.157386_30.539205_180_0, 24
114.191477_30.604230_90_0, 41
114.171590_30.605380_90_0, 38
114.186381_30.398265_270_0, 33
114.063295_30.637066_270_0, 18
114.228415_30.599279_90_0, 41
114.155600_30.685779_90_0, 26
114.205769_30.551430_270_0, 70
114.168739_30.588453_270_0, 33
114.044881_30.664835_0_0, 38
114.160149_30.721413_0_0, 29
114.198381_30.589197_90_0, 41
114.217713_30.604405_90_0, 46
114.109253_30.594634_90_0, 21
114.191343_30.591938_90_0, 41
114.226262_30.497035_0_0, 40
114.161971_30.576569_0_0, 38
114.133364_30.617346_90_0, 43
114.036653_30.643307_0_0, 30
114.110758_30.612083_270_0, 39
114.058606_30.587341_0_0, 21
113.988771_30.717592_0_0, 29
114.206307_30.510505_90_0, 32
114.091696_30.618760_180_0, 43
114.198329_30.504914_270_0, 38
114.137299_30.624157_90_0, 61
114.042076_30.720423_180_0, 34
114.150794_30.613565_270_0, 40
114.163956_30.642347_90_0, 42
114.229345_30.600601_0_0, 45
114.240491_30.683318_180_0, 35
114.229135_30.427239_90_0, 18
114.217991_30.503233_90_0, 36
114.127351_30.593800_90_0, 37
114.105791_30.690507_0_0, 22
114.136925_30.578370_0_0, 29
114.226732_30.615394_0_0, 34
114.224339_30.428439_0_0, 18
114.175214_30.548823_270_0, 36
114.062441_30.683568_90_0, 20
114.041116_30.707708_270_0, 40
114.208699_30.557608_0_0, 50
114.049766_30.613186_180_0, 29
114.202782_30.527587_270_0, 30
113.989659_30.704715_180_0, 31
114.206887_30.510056_0_0, 39
114.220957_30.577968_180_0, 39
114.163866_30.645125_0_0, 0
114.105286_30.600365_90_0, 40
114.226348_30.479097_270_0, 19
114.192604_30.641233_270_0, 34
114.146648_30.674847_180_0, 21
114.211018_30.544858_90_0, 70
114.104389_30.600361_90_0, 37
114.218966_30.558475_0_0, 55
114.233390_30.503935_90_0, 33
114.241194_30.606254_0_0, 62
114.167981_30.599664_180_0, 26
114.041816_30.773605_0_0, 37
114.124238_30.624851_0_0, 47
114.153527_30.558975_0_0, 27
114.125555_30.599863_270_0, 38
114.150242_30.620034_180_0, 65
114.180015_30.611893_0_0, 35
114.226797_30.567026_270_0, 40
114.234552_30.629152_270_0, 42
114.168720_30.564575_270_0, 45
114.228508_30.495857_180_0, 38
114.202348_30.624507_90_0, 39
114.202294_30.521196_0_0, 31
114.195429_30.641209_0_0, 42
114.181976_30.589194_180_0, 27
114.145493_30.650551_180_0, 25
114.163502_30.603911_180_0, 29
113.828654_30.735293_180_0, 40
114.167261_30.610628_270_0, 46
114.166029_30.584619_180_0, 31
114.239355_30.548313_90_0, 39
114.203265_30.495898_90_0, 35
114.196999_30.718707_180_0, 39
114.120008_30.622087_90_0, 31
114.114178_30.674693_180_0, 31
114.237264_30.629224_270_0, 41
114.160513_30.583742_0_0, 43
114.121133_30.597811_180_0, 29
114.188165_30.529858_270_0, 43
114.148927_30.558907_90_0, 39
114.148053_30.558766_90_0, 38
114.122102_30.594901_90_0, 29
114.147426_30.715353_180_0, 35
114.137278_30.623913_0_0, 33
114.239453_30.516418_0_0, 37
114.166611_30.605770_180_0, 23
114.120141_30.620289_270_0, 27
114.223202_30.480927_270_0, 36
114.159878_30.611141_90_0, 44
114.221389_30.547074_90_0, 57
114.166699_30.621569_90_0, 39
114.215476_30.556456_270_0, 37
114.225548_30.498087_90_0, 36
114.220324_30.555212_270_0, 39
114.194372_30.526027_90_0, 64
114.016943_30.663203_0_0, 32
114.189963_30.601938_180_0, 42
114.042561_30.677248_90_0, 29
114.211698_30.439731_270_0, 0
114.081594_30.629009_180_0, 38
114.181849_30.668411_0_0, 43
114.233178_30.649215_90_0, 38
114.203094_30.547128_270_0, 40
114.041695_30.772705_0_0, 30
114.009961_30.670273_0_0, 27
114.159612_30.612850_90_0, 35
114.226041_30.619917_90_0, 37
114.183745_30.521398_180_0, 39
114.222790_30.446246_0_0, 18
114.194311_30.603503_90_0, 53
114.207652_30.525198_0_0, 37
113.984710_30.707289_270_0, 19
114.217106_30.423591_0_0, 40
114.224559_30.666858_180_0, 23
114.223429_30.606442_270_0, 50
114.223741_30.481676_90_0, 46
114.233917_30.629093_90_0, 29
114.215963_30.557352_270_0, 57
114.006161_30.674121_90_0, 36
114.231773_30.586638_270_0, 35
114.228257_30.598350_180_0, 42
113.988771_30.717465_180_0, 29
114.154693_30.557535_270_0, 36
114.232382_30.585667_270_0, 36
114.165422_30.570143_270_0, 41
113.989898_30.784588_90_0, 26
114.147296_30.541249_270_0, 20
114.138669_30.654187_0_0, 35
114.060669_30.683180_270_0, 39
114.165830_30.575256_270_0, 39
114.219221_30.581719_180_0, 51
114.164615_30.678003_180_0, 52
114.219626_30.470809_180_0, 40
114.150242_30.620034_270_0, 52
114.232168_30.687147_90_0, 38
114.149129_30.636013_180_0, 58
113.988772_30.707059_180_0, 36
114.173660_30.586930_270_0, 37
114.237895_30.551039_90_0, 52
114.234114_30.659956_0_0, 41
114.096687_30.626678_270_0, 32
114.211841_30.507023_180_0, 37
114.218675_30.511261_0_0, 41
114.240463_30.605061_180_0, 47
114.168019_30.586779_90_0, 33
114.135329_30.597076_0_0, 43
114.218813_30.625068_0_0, 36
114.144423_30.720623_270_0, 31
113.838346_30.731121_0_0, 22
114.199440_30.573904_0_0, 45
114.235432_30.498818_90_0, 16
114.211033_30.668646_90_0, 34
114.167258_30.584757_180_0, 30
114.227443_30.447003_0_0, 24
113.834962_30.732361_180_0, 40
114.208449_30.557743_0_0, 55
114.221040_30.597540_90_0, 47
114.141969_30.578701_180_0, 23
114.234535_30.639706_0_0, 42
114.202146_30.550784_180_0, 39
114.138380_30.605907_270_0, 43
114.140170_30.691019_90_0, 25
114.234631_30.503316_270_0, 36
114.228350_30.585354_90_0, 38
114.195523_30.418857_180_0, 10
114.132987_30.622506_0_0, 66
114.041357_30.684376_0_0, 36
114.175213_30.605520_90_0, 30
114.206597_30.669221_180_0, 39
114.133668_30.612631_90_0, 64
114.205840_30.589065_90_0, 32
114.052733_30.615909_90_0, 24
114.109826_30.682535_270_0, 25
114.230167_30.637374_90_0, 36
114.092589_30.618651_270_0, 29
114.222441_30.689239_270_0, 41
114.211023_30.564246_180_0, 41
114.229299_30.600865_270_0, 40
114.097290_30.595885_180_0, 19
114.194519_30.534908_0_0, 0
114.227810_30.495067_180_0, 18
114.147290_30.617807_90_0, 51
114.145490_30.577047_90_0, 34
114.053951_30.642258_90_0, 23
114.211511_30.564952_180_0, 60
114.181283_30.526114_270_0, 47
114.159313_30.559938_90_0, 37
114.210595_30.557371_90_0, 49
114.178893_30.564574_180_0, 42
114.163728_30.618975_90_0, 36
114.221315_30.595674_270_0, 52
114.194837_30.414225_90_0, 19
114.221482_30.529564_0_0, 43
114.120941_30.610351_0_0, 19
114.139514_30.577705_270_0, 26
114.041071_30.706809_270_0, 29
114.125423_30.637768_0_0, 28
114.236234_30.629060_90_0, 39
114.233303_30.620662_90_0, 10
114.205730_30.632192_180_0, 24
114.235259_30.630665_0_0, 37
114.038556_30.641381_180_0, 37
114.069007_30.602632_270_0, 39
114.165446_30.580962_180_0, 40
114.156576_30.559243_0_0, 35
114.106796_30.625450_90_0, 38
114.223392_30.568557_0_0, 64
114.169248_30.610017_0_0, 41
114.210801_30.515803_180_0, 33
114.205708_30.558676_90_0, 56
114.128278_30.587471_180_0, 37
114.210591_30.624781_90_0, 27
114.184698_30.508105_0_0, 58
114.210988_30.507459_180_0, 40
114.210551_30.524781_0_0, 34
114.116813_30.616520_90_0, 41
114.182742_30.727176_180_0, 31
114.229322_30.585479_90_0, 50
114.197259_30.569693_180_0, 43
114.165240_30.621220_180_0, 31
114.140496_30.682803_270_0, 22
114.191940_30.618165_270_0, 26
114.190315_30.624879_0_0, 22
114.231009_30.643790_90_0, 38
114.166068_30.671306_90_0, 42
114.176053_30.680409_90_0, 42
114.069007_30.602632_0_0, 43
114.224347_30.580100_180_0, 43
114.160735_30.560297_0_0, 27
114.211567_30.565567_90_0, 49
114.210646_30.531003_270_0, 31
114.028445_30.679232_270_0, 27
114.196044_30.506363_270_0, 30
114.229014_30.570025_270_0, 40
114.133410_30.617180_90_0, 36
114.217018_30.607157_270_0, 70
114.168599_30.691982_270_0, 28
114.200796_30.586768_0_0, 80
114.178708_30.666645_270_0, 24
114.225527_30.581214_90_0, 70
114.219107_30.555523_90_0, 34
114.133936_30.608618_180_0, 34
113.996736_30.687251_0_0, 38
114.040052_30.761001_180_0, 32
114.067089_30.624259_270_0, 43
114.053784_30.630043_0_0, 40
114.138409_30.604060_270_0, 47
114.041110_30.638797_180_0, 38
114.172611_30.546120_180_0, 20
114.105121_30.691113_270_0, 10
114.180168_30.576190_180_0, 60
114.098897_30.600679_180_0, 51
114.052380_30.613197_180_0, 29
114.147566_30.636999_0_0, 80
114.096251_30.613742_180_0, 25
114.190958_30.520097_270_0, 41
114.206995_30.676903_270_0, 35
114.138349_30.650575_270_0, 30
114.218390_30.658791_270_0, 70
114.041754_30.617336_270_0, 25
114.214009_30.587604_270_0, 60
114.124957_30.616880_270_0, 42
114.183141_30.394261_270_0, 24
114.158067_30.538874_180_0, 33
114.165139_30.572821_270_0, 31
114.202384_30.624508_180_0, 39
114.123002_30.594871_270_0, 31
114.194519_30.534908_270_0, 41
114.236485_30.502412_270_0, 41
114.171745_30.687556_180_0, 51
114.192495_30.519138_0_0, 39
114.149574_30.626227_90_0, 56
113.977822_30.710183_0_0, 23
114.163627_30.589072_180_0, 36
114.232866_30.659233_180_0, 39
114.218326_30.690134_90_0, 39
114.215999_30.520877_90_0, 39
114.044195_30.790731_270_0, 31
114.216223_30.580471_0_0, 70
114.129009_30.599050_0_0, 41
114.203930_30.558834_270_0, 40
114.123850_30.732007_0_0, 38
114.193871_30.533596_270_0, 36
114.052053_30.642468_180_0, 34
114.166763_30.557411_180_0, 41
114.177054_30.564636_270_0, 40
114.141238_30.572558_180_0, 41
114.062490_30.637761_270_0, 27
114.002862_30.696493_90_0, 30
114.229018_30.594785_180_0, 40
114.183124_30.509079_180_0, 80
114.152154_30.650563_270_0, 55
114.227184_30.514775_180_0, 30
114.062490_30.637761_180_0, 25
114.144315_30.713487_0_0, 28
114.171493_30.641293_0_0, 60
114.206329_30.592498_90_0, 38
114.144283_30.579560_270_0, 24
114.206313_30.535789_90_0, 40
114.151850_30.674978_0_0, 37
113.988804_30.710749_270_0, 24
114.145156_30.594169_0_0, 39
114.194941_30.517589_180_0, 42
114.182101_30.599240_180_0, 31
114.236314_30.572937_180_0, 36
114.211510_30.565394_0_0, 42
114.205525_30.592900_180_0, 29
114.228186_30.437648_0_0, 18
114.202646_30.529251_0_0, 35
114.150050_30.622796_180_0, 70
114.180277_30.667535_0_0, 24
113.988768_30.718492_90_0, 41
114.057699_30.587124_270_0, 17
114.164901_30.576432_180_0, 44
114.125167_30.611477_270_0, 44
114.208455_30.557756_0_0, 59
114.230214_30.636164_270_0, 28
114.211924_30.587732_270_0, 90
114.045691_30.615165_270_0, 30
114.216210_30.560156_270_0, 52
114.229566_30.593462_180_0, 47
114.178434_30.618693_0_0, 27
114.211574_30.585952_90_0, 46
114.156128_30.627164_270_0, 37
114.132637_30.596959_270_0, 44
114.221158_30.596575_90_0, 54
114.217892_30.573252_270_0, 37
114.164178_30.614182_180_0, 42
114.150421_30.590110_180_0, 26
114.151310_30.595720_180_0, 38
114.232887_30.657418_180_0, 45
114.033261_30.679336_180_0, 23
114.203987_30.632530_90_0, 40
114.191638_30.531181_180_0, 37
114.168064_30.575629_270_0, 31
114.195980_30.590540_90_0, 39
114.226550_30.557553_90_0, 60
114.139775_30.633689_0_0, 25
114.239076_30.457192_270_0, 29
114.219502_30.502245_270_0, 39
114.176184_30.672879_180_0, 23
114.140643_30.679115_0_0, 29
114.044593_30.807052_90_0, 31
114.165927_30.550062_180_0, 35
114.063901_30.619822_180_0, 39
114.141656_30.677280_90_0, 25
114.161467_30.557949_180_0, 24
114.237571_30.512446_90_0, 34
114.211567_30.565567_270_0, 51
114.239116_30.489178_90_0, 42
114.081862_30.624481_0_0, 43
114.225325_30.664339_180_0, 29
114.141677_30.622800_270_0, 80
114.082239_30.619939_0_0, 35
114.232533_30.663271_90_0, 34
114.206031_30.624628_90_0, 39
114.041912_30.724025_90_0, 31
113.988790_30.708888_180_0, 37
114.225475_30.657789_0_0, 49
114.120956_30.600019_270_0, 36
114.178733_30.726403_0_0, 25
114.184688_30.582267_180_0, 19
114.127033_30.705099_270_0, 40
114.164978_30.572468_180_0, 40
114.157018_30.620298_180_0, 28
114.041516_30.711382_180_0, 41
114.032674_30.635222_90_0, 39
114.239672_30.451538_90_0, 35
113.996736_30.687251_270_0, 39
114.180015_30.611893_90_0, 42
114.053028_30.642424_180_0, 35
114.217737_30.527046_180_0, 30
114.081755_30.626284_270_0, 37
114.125117_30.612402_0_0, 42
114.041435_30.710468_180_0, 41
114.169473_30.621956_270_0, 35
114.128153_30.612638_180_0, 56
113.989799_30.701476_90_0, 37
114.120464_30.616639_90_0, 39
114.090807_30.601570_0_0, 34
114.214450_30.654524_270_0, 48
114.143813_30.626013_270_0, 57
114.175967_30.642722_0_0, 17
114.009095_30.692612_180_0, 30
114.223438_30.555239_270_0, 80
114.161322_30.653797_270_0, 37
114.225211_30.507958_90_0, 32
114.159662_30.561315_90_0, 35
114.202304_30.623607_0_0, 37
113.909185_30.718410_270_0, 29
114.175799_30.627395_90_0, 19
114.229635_30.572712_0_0, 54
114.168316_30.679108_270_0, 47
114.222633_30.523127_180_0, 47
114.207756_30.568161_180_0, 39
114.217045_30.579934_90_0, 66
114.207023_30.608499_0_0, 29
114.052832_30.589686_180_0, 34
114.130446_30.706442_90_0, 33
114.040399_30.694258_90_0, 38
113.991063_30.788962_180_0, 28
114.234273_30.508475_180_0, 31
114.218233_30.531194_90_0, 39
114.223920_30.433730_0_0, 21
114.168655_30.616180_0_0, 42
114.167637_30.554812_0_0, 39
114.144143_30.718696_180_0, 33
114.052589_30.598696_270_0, 30
114.195864_30.609874_180_0, 39
114.025915_30.680284_0_0, 22
114.163620_30.573847_90_0, 18
114.055750_30.642053_270_0, 29
114.214984_30.488704_180_0, 35
114.182651_30.683286_90_0, 22
114.168804_30.589327_90_0, 41
114.060232_30.588143_90_0, 23
114.053752_30.623096_180_0, 41
114.040384_30.695158_90_0, 39
114.201882_30.606854_270_0, 43
114.123194_30.625853_0_0, 37
114.210964_30.568692_270_0, 80
114.179482_30.535563_0_0, 18
114.232108_30.649282_90_0, 44
114.148174_30.720332_180_0, 33
114.141876_30.716831_270_0, 28
114.109863_30.612185_270_0, 44
114.204414_30.543111_90_0, 50
114.230667_30.605960_270_0, 40
114.208293_30.557823_90_0, 39
114.068596_30.685067_180_0, 38
114.097158_30.613638_0_0, 31
114.156677_30.674925_270_0, 18
114.073100_30.597612_270_0, 25
114.059434_30.587715_180_0, 19
114.173695_30.587911_180_0, 38
114.189328_30.678526_180_0, 34
114.169472_30.625869_0_0, 40
114.172458_30.596931_270_0, 21
114.224097_30.667633_270_0, 26
114.207285_30.569765_0_0, 51
114.222117_30.522348_0_0, 41
114.192578_30.531923_180_0, 50
114.205520_30.551581_0_0, 46
114.181218_30.678007_0_0, 28
113.997431_30.699916_270_0, 0
114.207013_30.574462_270_0, 33
114.067054_30.624213_270_0, 42
114.237835_30.556322_180_0, 42
114.159310_30.547053_270_0, 49
114.123642_30.585578_90_0, 27
114.124141_30.625894_270_0, 39
114.127744_30.721884_90_0, 31
114.165219_30.582794_0_0, 37
114.199564_30.514941_180_0, 40
114.133410_30.617180_270_0, 41
114.237049_30.551437_90_0, 46
114.036032_30.679725_270_0, 26
114.233616_30.448038_90_0, 10
114.141726_30.620722_180_0, 90
114.212356_30.588611_0_0, 80
114.140748_30.628860_180_0, 55
114.231940_30.519560_180_0, 34
114.225333_30.588019_0_0, 70
114.165819_30.563790_180_0, 38
114.139218_30.625221_270_0, 70
114.120459_30.622105_90_0, 33
114.082763_30.596701_90_0, 27
114.203339_30.570525_180_0, 45
114.225293_30.560824_0_0, 90
114.203808_30.527594_0_0, 36
114.169227_30.669217_270_0, 42
114.222065_30.656355_270_0, 49
114.189730_30.728483_0_0, 28
114.174866_30.594267_180_0, 23
114.210186_30.590210_180_0, 41
114.228204_30.655303_270_0, 51
114.211951_30.566399_90_0, 47
114.111250_30.699946_180_0, 39
114.167796_30.641705_180_0, 38
114.190228_30.528740_180_0, 52
114.232476_30.490499_270_0, 28
114.159668_30.637564_0_0, 41
114.041818_30.773606_90_0, 29
114.173482_30.537609_0_0, 39
114.041922_30.680806_90_0, 36
114.174638_30.592413_90_0, 20
114.085280_30.614932_270_0, 28
114.205206_30.499455_0_0, 38
114.159712_30.638754_0_0, 33
114.156865_30.619339_270_0, 35
114.151660_30.677264_180_0, 39
114.210885_30.562919_90_0, 37
114.220781_30.518226_270_0, 28
114.237234_30.449688_180_0, 36
114.173225_30.641756_180_0, 24
114.135247_30.676959_0_0, 23
114.016311_30.663843_0_0, 28
114.203936_30.632541_180_0, 42
114.201440_30.609211_0_0, 33
114.194940_30.712172_90_0, 35
114.221841_30.429455_90_0, 22
114.176152_30.564668_0_0, 46
114.160595_30.651843_0_0, 44
114.184533_30.611336_270_0, 58
114.129791_30.606376_0_0, 39
