filename, score
114.207203_30.411080_180_0, 10
114.163443_30.612934_0_0, 10
114.214244_30.419960_270_0, 20
114.147678_30.625975_180_0, 40
114.140400_30.577828_180_0, 10
114.162633_30.571204_90_0, 0
114.227461_30.557346_90_0, 50
114.044543_30.808887_90_0, 23
114.192951_30.678758_180_0, 13
114.121109_30.608238_180_0, 55
114.232586_30.605098_180_0, 58
114.224472_30.588847_90_0, 58
114.063232_30.637230_180_0, 58
114.204405_30.432555_180_0, 37
114.217285_30.553955_270_0, 40
114.206013_30.639092_0_0, 70
114.225548_30.498087_270_0, 40
114.189554_30.589604_90_0, 58
114.207651_30.600030_180_0, 50
114.198902_30.535552_180_0, 50
114.202304_30.623607_180_0, 60
114.241340_30.549623_180_0, 50
114.159662_30.561315_90_0, 30
114.200936_30.725681_270_0, 30
114.139472_30.650549_270_0, 43
114.166512_30.557347_270_0, 21
114.180714_30.590500_0_0, 18
114.232474_30.655640_0_0, 51
114.041442_30.712246_270_0, 20
114.160939_30.569500_90_0, 10
114.123176_30.608260_0_0, 36
114.184320_30.588091_180_0, 36
114.156238_30.633682_0_0, 64
114.183910_30.508579_180_0, 80
113.896363_30.720490_180_0, 38
114.162194_30.616735_0_0, 48
114.119025_30.637699_0_0, 14
114.149075_30.559059_0_0, 40
114.178599_30.581432_180_0, 20
114.141415_30.558399_270_0, 40
113.963167_30.715825_270_0, 20
114.149329_30.557315_270_0, 30
114.181331_30.589826_90_0, 64
114.235183_30.604382_270_0, 50
114.202723_30.628110_90_0, 60
114.113457_30.662249_270_0, 20
114.125100_30.612692_0_0, 40
114.121109_30.608238_0_0, 40
114.171596_30.564800_0_0, 58
114.168435_30.565605_180_0, 20
114.178377_30.576065_180_0, 40
114.169696_30.591946_270_0, 30
114.185064_30.609006_0_0, 54
114.018212_30.661918_270_0, 17
114.107739_30.699538_90_0, 39
114.104007_30.625794_0_0, 25
114.240283_30.459076_180_0, 19
114.208817_30.492555_90_0, 39
114.174829_30.593344_180_0, 37
114.225702_30.580910_270_0, 61
114.119124_30.600066_90_0, 59
114.032651_30.635177_270_0, 38
114.139386_30.608897_0_0, 20
114.208968_30.571332_180_0, 50
114.225702_30.580910_0_0, 70
114.223126_30.429422_90_0, 23
114.203102_30.564228_0_0, 42
114.199889_30.603858_0_0, 67
114.162176_30.616673_0_0, 57
114.116095_30.582526_0_0, 17
114.028445_30.679232_180_0, 10
114.139817_30.700172_90_0, 62
114.165212_30.568582_180_0, 63
113.998986_30.698939_180_0, 20
114.211559_30.565079_270_0, 50
114.165681_30.703442_270_0, 22
114.119025_30.637699_180_0, 19
114.240326_30.459164_180_0, 14
114.214815_30.420682_270_0, 25
114.125117_30.612402_270_0, 48
114.185646_30.521890_270_0, 61
114.182174_30.583362_180_0, 19
114.232382_30.585667_180_0, 62
114.165425_30.568307_270_0, 34
114.225679_30.432541_90_0, 14
114.142252_30.638507_90_0, 26
114.171170_30.626579_180_0, 48
114.220800_30.598539_180_0, 70
114.137890_30.616300_270_0, 25
114.210107_30.535210_180_0, 39
114.228204_30.655303_0_0, 64
114.136422_30.629338_0_0, 53
114.202342_30.624507_270_0, 47
114.162944_30.656191_0_0, 30
113.990375_30.786339_270_0, 21
114.212444_30.624851_0_0, 33
114.041085_30.686157_180_0, 19
114.170398_30.617130_90_0, 56
114.107236_30.688289_270_0, 10
114.228499_30.619160_0_0, 30
114.120744_30.616701_180_0, 40
114.225423_30.660061_180_0, 36
114.197561_30.533359_90_0, 52
114.236199_30.453333_270_0, 15
114.229809_30.592566_270_0, 35
114.145493_30.650551_270_0, 64
114.218644_30.671911_0_0, 19
114.128658_30.625002_180_0, 54
114.180617_30.636766_0_0, 43
114.217237_30.503726_0_0, 60
114.139322_30.661560_0_0, 36
114.113624_30.660454_90_0, 15
114.147584_30.628015_0_0, 60
114.235944_30.603867_90_0, 57
114.141250_30.558168_180_0, 56
114.222478_30.657792_90_0, 46
114.197334_30.633863_180_0, 29
114.142670_30.656939_180_0, 25
114.196283_30.704381_270_0, 53
114.198406_30.530746_270_0, 36
114.123403_30.563938_270_0, 20
114.170953_30.589146_0_0, 11
114.196720_30.537927_270_0, 30
114.240975_30.607693_180_0, 46
114.231932_30.493871_270_0, 30
114.139569_30.571881_0_0, 30
114.185659_30.575887_90_0, 40
114.234182_30.449555_90_0, 20
114.214620_30.556746_90_0, 21
114.224339_30.428439_180_0, 0
114.222276_30.546382_90_0, 70
114.239854_30.549075_90_0, 40
114.174299_30.635209_0_0, 26
114.204492_30.511640_0_0, 57
114.155221_30.601976_90_0, 55
114.202969_30.632732_90_0, 47
113.859814_30.727763_0_0, 20
114.236546_30.628679_270_0, 40
114.205404_30.526739_270_0, 19
114.233099_30.628626_270_0, 13
114.179406_30.627315_0_0, 18
114.175484_30.681319_0_0, 54
114.240421_30.549990_270_0, 17
113.988777_30.711678_90_0, 20
114.160704_30.677849_90_0, 30
114.194192_30.532723_0_0, 30
114.146610_30.587891_180_0, 20
114.200547_30.645300_180_0, 30
114.121928_30.599979_180_0, 35
114.162691_30.679919_180_0, 40
114.159120_30.588019_180_0, 10
114.201206_30.601721_270_0, 40
114.216320_30.572755_180_0, 40
114.167897_30.548883_90_0, 10
114.099758_30.697142_180_0, 30
114.208510_30.562763_0_0, 65
114.235906_30.606231_90_0, 43
114.115514_30.651714_0_0, 17
114.123631_30.703888_270_0, 20
114.052976_30.617706_0_0, 19
114.208240_30.569421_270_0, 50
114.219499_30.510847_270_0, 60
114.202159_30.545520_270_0, 23
114.166153_30.582263_90_0, 57
114.160704_30.677849_270_0, 57
114.042076_30.720423_90_0, 50
114.202131_30.587974_0_0, 70
114.210174_30.668909_90_0, 30
114.164593_30.677968_0_0, 53
113.989660_30.783717_90_0, 10
114.205846_30.500127_180_0, 20
114.040302_30.762790_90_0, 18
114.224799_30.581750_180_0, 68
114.185628_30.612202_0_0, 57
113.993963_30.691998_180_0, 33
114.231671_30.536757_270_0, 53
114.201296_30.428364_90_0, 22
114.212916_30.650135_0_0, 40
114.160364_30.650568_270_0, 40
114.075741_30.620740_180_0, 30
114.091718_30.614258_180_0, 20
114.195766_30.420501_270_0, 13
114.229807_30.601376_270_0, 59
114.226030_30.427247_90_0, 12
114.189840_30.528841_180_0, 53
114.226314_30.618125_0_0, 55
114.151133_30.608788_180_0, 40
114.167060_30.556534_90_0, 30
114.112398_30.607727_90_0, 13
114.166396_30.647777_270_0, 36
114.122773_30.616780_180_0, 22
113.988741_30.728491_180_0, 47
114.164728_30.675956_270_0, 40
114.221041_30.564661_180_0, 40
114.225765_30.621724_180_0, 51
114.157254_30.633896_0_0, 27
114.148246_30.696035_0_0, 22
114.056231_30.610361_180_0, 33
114.231665_30.441655_270_0, 17
114.159933_30.682323_0_0, 30
114.234535_30.639706_270_0, 50
114.222009_30.670471_270_0, 25
114.186728_30.595612_180_0, 40
114.218097_30.501453_90_0, 33
114.181977_30.579704_0_0, 24
114.134549_30.612922_270_0, 64
114.040084_30.746577_180_0, 18
113.988712_30.739366_0_0, 10
114.203966_30.632570_0_0, 67
114.164211_30.636346_90_0, 36
114.159636_30.560327_270_0, 39
114.141956_30.592591_270_0, 10
114.053951_30.642258_90_0, 20
114.240095_30.624050_270_0, 80
114.194940_30.712172_90_0, 38
114.127654_30.722848_270_0, 40
114.202320_30.620881_0_0, 53
114.214620_30.556746_0_0, 31
114.203682_30.501409_180_0, 45
114.070597_30.633708_270_0, 58
114.124492_30.677858_180_0, 10
114.145388_30.720548_0_0, 30
114.202400_30.614557_90_0, 60
114.229622_30.495393_0_0, 46
114.234639_30.586773_180_0, 80
114.155816_30.590216_0_0, 30
114.201115_30.495304_270_0, 43
114.212359_30.638224_270_0, 38
114.109253_30.594634_90_0, 22
114.185646_30.521890_180_0, 50
114.206031_30.624628_90_0, 50
114.124713_30.617155_270_0, 45
114.214255_30.653261_270_0, 63
114.179179_30.603687_270_0, 20
114.181976_30.589194_0_0, 50
114.197782_30.600877_0_0, 40
114.194933_30.517834_270_0, 40
114.143632_30.579481_0_0, 18
114.179606_30.636517_90_0, 44
114.223216_30.579143_90_0, 50
114.219107_30.555523_0_0, 60
114.133568_30.614250_0_0, 61
114.109604_30.616621_0_0, 38
114.152844_30.618271_180_0, 57
114.119838_30.629513_270_0, 21
114.065089_30.684180_270_0, 20
114.207658_30.525200_180_0, 23
114.129134_30.617189_270_0, 70
114.237806_30.545967_180_0, 48
114.233378_30.605717_180_0, 62
114.240334_30.549849_270_0, 52
113.812425_30.746098_0_0, 24
114.223396_30.614739_270_0, 41
114.239189_30.456194_0_0, 10
114.133855_30.707763_270_0, 30
114.227895_30.496536_90_0, 20
114.202969_30.632732_270_0, 50
114.194990_30.561764_90_0, 40
114.045471_30.645426_270_0, 10
114.199601_30.585394_270_0, 70
114.240873_30.514567_270_0, 56
114.155538_30.677634_0_0, 42
114.074035_30.632140_270_0, 27
114.126807_30.633556_90_0, 24
114.122773_30.703603_180_0, 14
114.224738_30.527929_180_0, 30
114.186688_30.398653_0_0, 16
114.195120_30.624226_90_0, 34
114.040461_30.763723_0_0, 28
113.991063_30.788962_0_0, 30
114.044543_30.808887_0_0, 32
114.104560_30.597932_90_0, 18
114.147110_30.558879_180_0, 30
114.223193_30.516963_270_0, 26
114.133438_30.676854_90_0, 17
114.237378_30.675483_180_0, 27
114.140344_30.608937_180_0, 69
114.178265_30.682083_270_0, 30
114.229025_30.438503_0_0, 20
114.081862_30.624481_90_0, 59
114.236053_30.673121_90_0, 30
114.133936_30.608618_0_0, 62
114.157412_30.576155_180_0, 30
114.219488_30.671550_90_0, 40
113.988722_30.735734_270_0, 47
114.176152_30.564668_180_0, 30
114.149574_30.626227_270_0, 50
114.160585_30.602796_0_0, 37
114.202933_30.497538_270_0, 35
114.198782_30.538038_270_0, 55
114.159601_30.633961_0_0, 48
114.203496_30.497366_0_0, 33
114.140438_30.557785_270_0, 50
114.081049_30.597421_270_0, 21
114.222963_30.635964_180_0, 59
114.215632_30.444182_180_0, 14
114.228245_30.447468_270_0, 16
114.093487_30.618542_0_0, 20
114.194490_30.598545_90_0, 65
114.175535_30.681286_180_0, 57
114.211386_30.564648_270_0, 61
114.169277_30.591559_90_0, 44
114.201570_30.544675_0_0, 41
114.166314_30.559193_0_0, 36
114.078884_30.688503_90_0, 19
114.027643_30.679656_180_0, 10
114.183899_30.582724_270_0, 23
114.150869_30.612555_90_0, 40
114.194218_30.624186_90_0, 30
114.200774_30.568498_180_0, 56
114.049223_30.642808_270_0, 18
114.155459_30.592039_180_0, 20
114.070678_30.633549_90_0, 30
114.179116_30.612002_180_0, 40
114.196021_30.551142_0_0, 30
114.108299_30.594756_270_0, 17
114.175213_30.605520_0_0, 38
114.157415_30.559378_0_0, 30
113.988988_30.704206_270_0, 23
114.042254_30.679032_0_0, 10
113.998085_30.684891_0_0, 46
113.991519_30.790717_270_0, 30
114.157404_30.585937_0_0, 46
114.078570_30.620314_90_0, 52
114.168874_30.589452_0_0, 56
114.044071_30.789835_270_0, 35
114.201672_30.544587_0_0, 40
114.150764_30.558927_0_0, 30
114.185105_30.638127_0_0, 30
114.136409_30.627724_0_0, 53
114.233223_30.539093_90_0, 60
114.186089_30.614954_180_0, 59
114.108709_30.616728_270_0, 21
114.237973_30.629775_90_0, 52
114.204976_30.563776_90_0, 53
114.073100_30.597612_0_0, 23
114.043988_30.669255_270_0, 35
114.225597_30.561720_90_0, 50
114.066501_30.635420_0_0, 21
114.138945_30.597233_90_0, 50
114.052969_30.590591_90_0, 18
114.042561_30.677248_270_0, 30
114.146057_30.575324_0_0, 30
114.219486_30.475762_180_0, 40
114.041890_30.716812_270_0, 30
114.186847_30.670275_270_0, 17
114.138440_30.608857_270_0, 49
113.872177_30.727108_180_0, 16
114.209259_30.548028_270_0, 57
114.135534_30.627066_180_0, 23
114.134534_30.617398_180_0, 40
114.202331_30.619977_270_0, 40
114.078796_30.615607_0_0, 26
114.090284_30.618936_0_0, 21
114.186688_30.398653_270_0, 10
114.157326_30.592392_180_0, 19
114.039553_30.754672_90_0, 40
114.146246_30.677302_0_0, 26
114.040552_30.764576_0_0, 25
114.159802_30.634799_180_0, 24
114.205367_30.567142_180_0, 53
114.183444_30.545036_0_0, 30
114.142671_30.657843_0_0, 40
113.952328_30.693972_0_0, 40
114.232644_30.509313_180_0, 30
114.179117_30.592709_0_0, 10
114.214733_30.597655_270_0, 59
114.138138_30.613084_270_0, 59
114.167897_30.548883_270_0, 15
114.039877_30.747426_0_0, 21
114.198884_30.602345_270_0, 50
114.174607_30.612567_270_0, 61
114.148153_30.620953_90_0, 50
114.150606_30.717104_180_0, 27
114.234441_30.629085_180_0, 20
114.140570_30.680956_0_0, 21
114.141546_30.620720_270_0, 63
114.165231_30.634367_0_0, 31
114.144143_30.718696_0_0, 21
114.234118_30.632060_0_0, 41
114.128773_30.716543_90_0, 15
114.162870_30.576588_0_0, 45
114.173071_30.677224_90_0, 19
114.181891_30.577002_180_0, 53
114.167372_30.554744_270_0, 18
114.156110_30.602112_0_0, 34
114.206733_30.588740_270_0, 29
114.179413_30.677891_270_0, 44
114.221240_30.578428_270_0, 67
114.193035_30.409060_180_0, 18
114.059783_30.682987_90_0, 17
114.229757_30.592133_180_0, 54
114.164593_30.677968_270_0, 49
114.042094_30.721325_0_0, 16
114.160079_30.717647_0_0, 27
114.045217_30.634359_270_0, 57
113.988690_30.747556_180_0, 38
114.228521_30.627333_0_0, 32
114.221259_30.555032_0_0, 42
114.163370_30.679327_270_0, 58
114.222483_30.625193_180_0, 21
114.156680_30.677725_270_0, 20
114.205219_30.500388_180_0, 40
114.144315_30.713487_0_0, 19
114.220522_30.577499_0_0, 32
114.197332_30.535242_180_0, 45
114.133787_30.707851_90_0, 30
114.189627_30.566795_0_0, 40
114.166531_30.699866_270_0, 22
114.167373_30.696345_90_0, 12
114.165537_30.563706_180_0, 30
114.162066_30.634398_90_0, 30
114.177084_30.665686_0_0, 20
114.150597_30.617878_90_0, 63
114.139987_30.695622_180_0, 39
113.881314_30.725348_90_0, 16
114.132637_30.596959_270_0, 65
114.226915_30.573261_180_0, 42
114.208333_30.557920_90_0, 20
114.041466_30.731229_90_0, 21
114.163443_30.612934_90_0, 37
114.180327_30.593576_180_0, 40
114.150463_30.629169_180_0, 70
114.136253_30.623892_270_0, 44
114.166385_30.577112_90_0, 14
114.182408_30.600104_0_0, 61
114.169472_30.625869_270_0, 44
114.233872_30.565287_180_0, 40
114.188921_30.510472_270_0, 62
114.170559_30.598887_0_0, 16
114.040412_30.742019_180_0, 20
114.206944_30.624659_0_0, 42
114.086053_30.627883_270_0, 40
114.170943_30.658385_90_0, 29
114.203374_30.608989_270_0, 56
114.188639_30.601579_90_0, 50
114.193099_30.610231_90_0, 50
114.171611_30.543149_180_0, 40
114.146078_30.558861_0_0, 40
114.192831_30.587680_90_0, 50
114.039630_30.756503_90_0, 23
114.170067_30.689723_90_0, 21
114.150513_30.595297_90_0, 10
114.120762_30.616701_180_0, 30
114.125330_30.608459_180_0, 30
114.041160_30.708634_180_0, 20
114.156173_30.584459_90_0, 24
114.200547_30.645300_0_0, 65
114.162252_30.616659_270_0, 30
114.152373_30.632867_90_0, 30
114.149289_30.618089_270_0, 40
114.240682_30.488158_0_0, 46
114.170399_30.627462_270_0, 13
114.165606_30.565573_90_0, 30
114.185028_30.587248_0_0, 21
113.937775_30.719987_270_0, 20
114.167654_30.585945_180_0, 46
114.180015_30.611893_270_0, 40
114.239453_30.516418_90_0, 30
114.187071_30.625077_0_0, 50
113.990135_30.785460_270_0, 20
114.197340_30.549445_90_0, 53
114.053009_30.589676_180_0, 25
114.193847_30.678815_270_0, 18
114.185611_30.523483_270_0, 30
114.111304_30.679251_270_0, 16
114.231927_30.586540_270_0, 49
114.127523_30.608435_270_0, 25
114.115430_30.607884_0_0, 22
114.215186_30.653621_180_0, 67
114.218027_30.654750_270_0, 40
114.087114_30.614739_180_0, 12
114.235265_30.642317_90_0, 50
114.121797_30.637702_90_0, 38
114.133915_30.624334_0_0, 54
114.223671_30.579796_270_0, 52
114.236074_30.453139_90_0, 20
114.112610_30.676889_0_0, 22
114.184492_30.524148_0_0, 40
114.203355_30.593999_270_0, 70
114.239503_30.649467_270_0, 63
114.077213_30.603067_0_0, 25
114.183835_30.582785_180_0, 30
114.088748_30.627572_180_0, 25
113.992774_30.702809_180_0, 37
114.130446_30.706442_90_0, 29
114.215236_30.690834_180_0, 19
114.041953_30.774585_90_0, 29
114.204741_30.589046_90_0, 23
114.225487_30.655266_0_0, 55
114.175770_30.575415_0_0, 30
114.214728_30.656316_0_0, 49
114.165059_30.642149_270_0, 43
114.142424_30.650534_90_0, 67
114.065974_30.684393_90_0, 34
113.958195_30.717328_180_0, 30
114.212356_30.588611_180_0, 60
114.142664_30.657841_180_0, 40
114.227068_30.425803_270_0, 13
114.162766_30.571247_90_0, 11
114.216204_30.512460_0_0, 57
114.231564_30.573654_180_0, 30
114.214620_30.556746_180_0, 49
114.238706_30.575670_0_0, 63
114.235608_30.629750_180_0, 65
114.238792_30.550748_90_0, 61
114.154896_30.650562_270_0, 53
114.147505_30.630150_180_0, 50
114.237909_30.606706_0_0, 52
114.062516_30.605018_0_0, 31
113.989206_30.634045_90_0, 18
114.056826_30.586885_270_0, 21
114.139635_30.557319_90_0, 50
114.169767_30.650780_90_0, 22
114.165586_30.583620_270_0, 45
114.176619_30.575702_270_0, 47
113.988758_30.722115_180_0, 30
114.233445_30.620853_180_0, 56
114.165989_30.593268_180_0, 53
114.231948_30.643764_270_0, 40
114.212487_30.607765_90_0, 52
114.083618_30.596341_180_0, 24
114.206405_30.570131_90_0, 59
114.039587_30.753772_180_0, 19
114.204577_30.532639_270_0, 56
114.225475_30.657789_90_0, 63
114.136508_30.630254_0_0, 49
114.170016_30.547643_270_0, 43
114.217098_30.514976_180_0, 42
114.224211_30.574230_180_0, 55
114.161130_30.590173_270_0, 32
114.229104_30.655314_0_0, 26
114.164257_30.635325_180_0, 28
114.237122_30.511594_0_0, 47
114.074870_30.631792_90_0, 21
114.117366_30.607983_90_0, 30
114.234202_30.582478_90_0, 74
114.192346_30.577370_0_0, 21
114.185464_30.611310_270_0, 54
114.232711_30.569875_0_0, 23
114.041725_30.718590_0_0, 17
114.186180_30.524311_90_0, 47
114.198979_30.644427_270_0, 23
114.149129_30.636013_270_0, 60
114.143849_30.552568_270_0, 20
113.983866_30.707677_270_0, 20
114.062441_30.683568_90_0, 31
114.165959_30.580333_180_0, 10
114.079028_30.630145_90_0, 33
114.222220_30.489852_270_0, 24
114.193260_30.518659_180_0, 46
114.207164_30.566617_0_0, 50
114.211139_30.563788_180_0, 50
114.065414_30.602840_180_0, 22
114.135329_30.597076_90_0, 40
114.185292_30.684011_90_0, 22
114.199666_30.523975_180_0, 53
114.204709_30.549797_270_0, 66
114.054845_30.630578_270_0, 35
114.040091_30.761035_270_0, 17
114.170637_30.545169_270_0, 20
114.142690_30.647589_180_0, 40
114.158273_30.559250_270_0, 41
114.202381_30.601413_270_0, 64
114.132521_30.676800_0_0, 15
114.192801_30.592318_270_0, 48
114.211936_30.546703_0_0, 73
114.232409_30.631481_270_0, 16
114.042325_30.777267_90_0, 36
114.141205_30.711654_180_0, 24
113.952548_30.693083_270_0, 20
114.078570_30.620314_180_0, 51
114.162461_30.716305_90_0, 21
114.185547_30.591605_270_0, 26
114.240180_30.450809_270_0, 30
114.142884_30.552839_180_0, 20
114.151719_30.673982_180_0, 30
114.123403_30.563938_0_0, 17
114.067725_30.684834_0_0, 31
114.233473_30.551975_270_0, 70
114.146059_30.617934_90_0, 64
114.203281_30.624538_0_0, 40
114.201293_30.544853_180_0, 54
114.120075_30.627757_180_0, 18
114.212465_30.557164_270_0, 50
114.155381_30.559227_90_0, 46
114.213386_30.666075_180_0, 32
114.030374_30.679396_0_0, 24
114.216254_30.572776_270_0, 56
114.141964_30.555941_0_0, 20
114.193288_30.518858_90_0, 49
114.211866_30.440797_180_0, 20
114.230137_30.658818_0_0, 58
114.208270_30.569499_180_0, 48
114.202288_30.604833_90_0, 34
114.165089_30.570554_270_0, 30
114.146178_30.617940_0_0, 50
114.202445_30.610921_90_0, 30
114.154108_30.540689_0_0, 30
114.039743_30.758305_180_0, 21
114.125100_30.612692_270_0, 30
114.231761_30.514381_180_0, 30
114.063891_30.619802_0_0, 30
114.192408_30.624110_270_0, 33
114.159693_30.638654_90_0, 32
114.166424_30.594057_90_0, 40
114.054837_30.642321_180_0, 25
114.185441_30.581762_0_0, 26
114.241161_30.460886_180_0, 10
114.222599_30.475340_270_0, 26
114.223771_30.430220_180_0, 26
114.206054_30.551447_270_0, 74
114.192652_30.575452_180_0, 57
114.187578_30.580058_180_0, 18
114.040400_30.743884_90_0, 29
114.223037_30.579444_180_0, 31
114.207528_30.555945_0_0, 54
113.988751_30.724857_90_0, 61
114.067298_30.618487_90_0, 30
114.203987_30.632530_0_0, 64
114.040522_30.691551_90_0, 28
114.099757_30.697142_0_0, 28
114.166745_30.698990_90_0, 15
114.190512_30.567071_270_0, 48
114.170105_30.547531_270_0, 41
114.187968_30.526420_90_0, 32
114.172106_30.588955_270_0, 50
114.041124_30.734822_90_0, 20
114.020163_30.647238_0_0, 48
114.135534_30.627066_0_0, 48
114.231448_30.572680_0_0, 30
114.183478_30.521235_270_0, 55
114.230486_30.589843_90_0, 30
114.147766_30.625059_90_0, 40
114.119176_30.608077_180_0, 10
114.190146_30.618182_180_0, 22
114.172330_30.574388_270_0, 40
114.228420_30.597936_0_0, 51
114.127351_30.593800_90_0, 23
113.988779_30.773818_270_0, 30
114.189245_30.528109_270_0, 70
114.164107_30.638659_270_0, 30
114.216856_30.573446_90_0, 50
114.145274_30.582641_90_0, 15
114.144509_30.625270_270_0, 50
114.191137_30.624497_270_0, 21
114.165078_30.591616_270_0, 30
114.047510_30.643559_180_0, 20
114.173317_30.537374_270_0, 25
114.198357_30.679104_180_0, 23
114.037286_30.642666_270_0, 26
114.108049_30.600286_90_0, 20
114.185291_30.565413_270_0, 45
114.091364_30.693815_0_0, 36
114.217060_30.468267_90_0, 30
114.007519_30.693567_0_0, 33
114.233094_30.633557_0_0, 61
114.185552_30.523560_90_0, 20
114.196465_30.583530_180_0, 21
114.182089_30.605025_90_0, 40
114.111967_30.594656_0_0, 17
114.168019_30.586779_90_0, 40
114.159712_30.638754_0_0, 30
114.175477_30.664427_90_0, 22
114.210350_30.599301_180_0, 40
114.165125_30.580111_270_0, 36
114.088987_30.601770_180_0, 60
114.174119_30.589699_180_0, 29
114.187114_30.522494_270_0, 47
114.190757_30.520042_0_0, 47
114.220643_30.606792_270_0, 57
114.150846_30.575347_0_0, 51
114.213355_30.569261_90_0, 48
114.164836_30.574357_0_0, 43
114.165801_30.560940_270_0, 16
114.212444_30.624851_180_0, 18
114.044321_30.791634_180_0, 23
114.203580_30.527140_180_0, 39
114.148227_30.541647_0_0, 10
114.225314_30.489990_0_0, 20
114.233757_30.605763_0_0, 20
114.036066_30.630448_180_0, 30
114.138260_30.625160_180_0, 40
114.186955_30.587828_0_0, 44
114.179515_30.516701_270_0, 60
114.198241_30.618160_90_0, 37
114.131322_30.711645_90_0, 30
114.159900_30.610188_270_0, 40
114.076047_30.615897_0_0, 33
114.164913_30.573388_0_0, 18
114.042066_30.726755_0_0, 16
114.227714_30.436843_180_0, 18
114.198563_30.522383_270_0, 29
113.994336_30.701832_180_0, 35
114.234631_30.503316_270_0, 18
114.117561_30.644797_180_0, 10
114.102600_30.613017_180_0, 30
114.198092_30.584418_270_0, 61
113.840793_30.730353_270_0, 33
114.100809_30.695679_270_0, 12
114.197080_30.565793_270_0, 53
114.199916_30.493826_0_0, 45
114.052024_30.646353_270_0, 23
114.166918_30.584299_180_0, 48
114.240381_30.595139_0_0, 28
114.235944_30.603867_180_0, 49
114.206527_30.553209_270_0, 37
114.220722_30.597478_90_0, 56
114.058930_30.627733_0_0, 49
114.229103_30.626480_0_0, 44
114.151795_30.559089_270_0, 43
114.223624_30.429055_0_0, 11
114.170044_30.596180_180_0, 48
114.192944_30.515393_270_0, 40
114.208896_30.540644_90_0, 20
114.206772_30.600261_180_0, 30
114.192385_30.519420_90_0, 53
114.032838_30.647173_90_0, 53
114.051629_30.647168_270_0, 16
114.239932_30.515070_90_0, 25
114.221310_30.576876_0_0, 30
114.185865_30.596079_270_0, 40
114.230261_30.634784_180_0, 20
114.225595_30.551984_270_0, 57
114.188429_30.678468_90_0, 28
114.165129_30.579675_90_0, 23
114.065061_30.593597_270_0, 20
114.044197_30.821689_180_0, 20
113.988748_30.766559_0_0, 45
114.160665_30.560681_90_0, 30
114.129695_30.608206_0_0, 58
114.213017_30.568419_90_0, 50
114.219054_30.491837_270_0, 15
114.131082_30.620324_180_0, 60
114.165638_30.562803_180_0, 40
114.128410_30.713878_270_0, 30
114.172730_30.539147_0_0, 20
114.227443_30.447003_180_0, 10
114.160640_30.614272_90_0, 30
114.181977_30.579704_270_0, 20
114.150554_30.624677_90_0, 51
114.226550_30.557553_180_0, 42
114.043572_30.786242_0_0, 38
114.179482_30.591885_90_0, 44
114.106185_30.600340_0_0, 40
114.152154_30.650563_180_0, 20
114.228521_30.627333_270_0, 52
114.017324_30.650835_270_0, 20
114.164069_30.639583_180_0, 62
114.159028_30.638780_0_0, 22
114.207824_30.574055_270_0, 27
114.043194_30.673687_0_0, 36
114.069007_30.602632_270_0, 30
114.146860_30.623428_270_0, 72
114.207422_30.558110_180_0, 70
114.141448_30.608983_180_0, 60
114.161971_30.576569_270_0, 46
114.232445_30.490401_270_0, 23
114.060326_30.639462_0_0, 20
114.214137_30.638530_0_0, 49
114.133852_30.609889_0_0, 54
114.198604_30.587910_0_0, 50
114.052798_30.594190_90_0, 21
114.223718_30.556100_180_0, 62
114.095279_30.618324_90_0, 29
114.224310_30.522424_270_0, 53
114.041200_30.769107_90_0, 15
114.165662_30.563743_270_0, 21
114.238197_30.557197_90_0, 53
114.212839_30.568282_0_0, 56
114.225861_30.631209_0_0, 28
114.213647_30.569957_270_0, 58
113.890464_30.722372_270_0, 28
114.165111_30.579573_0_0, 47
114.194372_30.591439_90_0, 58
114.202160_30.502415_90_0, 60
114.174323_30.590580_180_0, 33
114.217700_30.486154_270_0, 13
113.816324_30.743381_180_0, 19
114.136824_30.634066_0_0, 47
113.988685_30.749361_90_0, 29
114.099440_30.699419_270_0, 10
114.231374_30.577447_90_0, 40
114.129560_30.610448_180_0, 59
114.200000_30.431739_180_0, 30
114.173225_30.574538_270_0, 58
114.170847_30.545094_180_0, 20
114.238581_30.450924_0_0, 24
114.183910_30.508579_0_0, 59
113.952042_30.694956_270_0, 36
114.198943_30.540906_180_0, 10
114.170623_30.689004_180_0, 20
114.223457_30.522720_270_0, 55
114.157134_30.558680_90_0, 40
114.193008_30.610243_270_0, 57
114.231684_30.428262_270_0, 18
114.109917_30.600233_0_0, 23
114.225215_30.580665_0_0, 62
114.195068_30.709777_270_0, 29
114.232850_30.448033_0_0, 17
114.218813_30.625068_90_0, 30
114.178921_30.672995_0_0, 40
114.159713_30.633772_270_0, 38
114.040768_30.738419_270_0, 14
114.179289_30.626988_180_0, 18
114.089391_30.619042_0_0, 21
114.188084_30.588012_270_0, 23
113.999876_30.681752_0_0, 30
113.981255_30.708833_180_0, 30
114.220691_30.472270_180_0, 23
114.041953_30.774585_0_0, 19
114.042399_30.678142_270_0, 30
114.219185_30.585242_180_0, 50
114.200389_30.604609_0_0, 50
114.236296_30.499031_90_0, 19
114.144958_30.598773_270_0, 30
114.165892_30.562875_180_0, 30
114.227353_30.446442_270_0, 10
114.156051_30.632690_180_0, 40
114.121109_30.608238_90_0, 30
114.064799_30.636324_0_0, 20
114.197076_30.602794_270_0, 29
114.147492_30.557433_90_0, 40
